时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	温度(°C)	电量(%)
2025-6-24 21:48:23:375	WTRIGHT(D0:74:13:DA:DA:8C)	-0.045	0.986	0.102				-7.01	4.86	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:376	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.002	1.001				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:376	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.003	1				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:376	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.003	1.001				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:376	WTLEFT(C3:11:EA:D7:53:77)	-0.011		1.001				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:376	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.003	1				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:376	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.003	1.001				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:376	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.002	1				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:376	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.004	1				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:381	WTRIGHT(D0:74:13:DA:DA:8C)	-0.049	0.988	0.101				-7.01	4.86	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:381	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.99	0.101				-7.01	4.86	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:381	WTRIGHT(D0:74:13:DA:DA:8C)	-0.045	0.99	0.104				-7.01	4.86	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:381	WTRIGHT(D0:74:13:DA:DA:8C)	-0.05	0.989	0.105				-7.01	4.86	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:381	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.989	0.101				-7.01	4.86	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:381	WTRIGHT(D0:74:13:DA:DA:8C)	-0.044	0.989	0.102				-7.01	4.86	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:381	WTRIGHT(D0:74:13:DA:DA:8C)	-0.049	0.991	0.103				-7.01	4.86	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:381	WTRIGHT(D0:74:13:DA:DA:8C)	-0.048	0.991	0.104				-7.01	4.86	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:419	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.003	0.999				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:419	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.002	0.999				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:419	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.004	0.999				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:419	WTLEFT(C3:11:EA:D7:53:77)	-0.011		0.999				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:419	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.003	1				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:419	WTLEFT(C3:11:EA:D7:53:77)	-0.011		1				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:419	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.002	1.002				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:419	WTLEFT(C3:11:EA:D7:53:77)	-0.012		1				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:442	WTRIGHT(D0:74:13:DA:DA:8C)	-0.043	0.989	0.104				-7.01	4.86	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:442	WTRIGHT(D0:74:13:DA:DA:8C)	-0.043	0.989	0.105				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:442	WTRIGHT(D0:74:13:DA:DA:8C)	-0.044	0.993	0.103				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:442	WTRIGHT(D0:74:13:DA:DA:8C)	-0.05	0.988	0.103				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:442	WTRIGHT(D0:74:13:DA:DA:8C)	-0.043	0.991	0.102				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:442	WTRIGHT(D0:74:13:DA:DA:8C)	-0.044	0.989	0.103				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:442	WTRIGHT(D0:74:13:DA:DA:8C)	-0.049	0.989	0.108				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:442	WTRIGHT(D0:74:13:DA:DA:8C)	-0.044	0.991	0.105				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:468	WTLEFT(C3:11:EA:D7:53:77)	-0.01		0.999				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:468	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.002	0.999				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:468	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.006	0.999				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:468	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.002	1				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:468	WTLEFT(C3:11:EA:D7:53:77)	-0.013		0.998				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:468	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.003	1				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:468	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.003	1				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:468	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.005	1				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:474	WTRIGHT(D0:74:13:DA:DA:8C)	-0.05	0.989	0.101				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:474	WTRIGHT(D0:74:13:DA:DA:8C)	-0.048	0.99	0.104				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:474	WTRIGHT(D0:74:13:DA:DA:8C)	-0.049	0.988	0.103				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:474	WTRIGHT(D0:74:13:DA:DA:8C)	-0.05	0.99	0.105				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:474	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.989	0.105				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:474	WTRIGHT(D0:74:13:DA:DA:8C)	-0.049	0.988	0.104				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:474	WTRIGHT(D0:74:13:DA:DA:8C)	-0.051	0.988	0.104				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:474	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.991	0.104				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:481	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.003	1.001				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:481	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.001	0.998				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:481	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.003	1.001				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:481	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.003	0.997				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:481	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.001	1.001				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:481	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.002	0.999				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:481	WTLEFT(C3:11:EA:D7:53:77)	-0.012		1				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:481	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.002	0.998				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:499	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.987	0.104				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:499	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.986	0.103				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:499	WTRIGHT(D0:74:13:DA:DA:8C)	-0.055	0.988	0.104				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:499	WTRIGHT(D0:74:13:DA:DA:8C)	-0.044	0.99	0.103				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:499	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.988	0.104				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:500	WTRIGHT(D0:74:13:DA:DA:8C)	-0.045	0.992	0.102				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:500	WTRIGHT(D0:74:13:DA:DA:8C)	-0.045	0.989	0.103				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:500	WTRIGHT(D0:74:13:DA:DA:8C)	-0.043	0.988	0.103				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:540	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.002	0.999				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:540	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.003	0.999				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:540	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.002	0.999				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:540	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.004	0.998				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:540	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.001	0.998				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:540	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.002	1				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:540	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.002	0.997				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:540	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.004	1				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:575	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.002	1				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:575	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.003	1				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:575	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.002	1.002				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:575	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.004	0.998				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:575	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.003	1.001				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:575	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.004	1.002				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:575	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.005	0.998				-0.01	1.57	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:575	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.004	1				-0.01	1.58	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:589	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.99	0.102				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:589	WTRIGHT(D0:74:13:DA:DA:8C)	-0.05	0.99	0.104				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:589	WTRIGHT(D0:74:13:DA:DA:8C)	-0.048	0.99	0.104				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:589	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.991	0.104				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:589	WTRIGHT(D0:74:13:DA:DA:8C)	-0.044	0.989	0.103				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:589	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.989	0.102				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:589	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.99	0.103				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:589	WTRIGHT(D0:74:13:DA:DA:8C)	-0.048	0.989	0.102				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:590	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.991	0.102				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:590	WTRIGHT(D0:74:13:DA:DA:8C)	-0.044	0.989	0.102				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:590	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.987	0.102				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:590	WTRIGHT(D0:74:13:DA:DA:8C)	-0.043	0.989	0.104				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:590	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.99	0.102				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:590	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.987	0.103				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:590	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.99	0.103				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:590	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.989	0.101				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:600	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.002	0.999				-0.01	1.58	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:600	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.003	1				-0.01	1.58	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:600	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.004	0.998				-0.01	1.58	-95.47	-91.238	-8.918	18.62	29	100
2025-6-24 21:48:23:600	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.005	0.999				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:600	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.003	0.999				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:600	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.004	1.001				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:600	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.001	1.001				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:600	WTLEFT(C3:11:EA:D7:53:77)	-0.014	-0.004	0.999				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:620	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.989	0.105				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:620	WTRIGHT(D0:74:13:DA:DA:8C)	-0.05	0.988	0.102				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:620	WTRIGHT(D0:74:13:DA:DA:8C)	-0.042	0.988	0.104				-7.01	4.87	-147.39	-59.29	-34.3	91.336	32.4	100
2025-6-24 21:48:23:620	WTRIGHT(D0:74:13:DA:DA:8C)	-0.045	0.989	0.103				-7.01	4.87	-147.39	-59.192	-34.202	91.336	32.4	100
2025-6-24 21:48:23:620	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.987	0.103				-7.01	4.87	-147.39	-59.192	-34.202	91.336	32.4	100
2025-6-24 21:48:23:620	WTRIGHT(D0:74:13:DA:DA:8C)	-0.048	0.99	0.103				-7.01	4.87	-147.39	-59.192	-34.202	91.336	32.4	100
2025-6-24 21:48:23:620	WTRIGHT(D0:74:13:DA:DA:8C)	-0.048	0.989	0.104				-7.01	4.87	-147.39	-59.192	-34.202	91.336	32.4	100
2025-6-24 21:48:23:620	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.99	0.102				-7.01	4.87	-147.39	-59.192	-34.202	91.336	32.4	100
2025-6-24 21:48:23:670	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.003	1				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:670	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.005	0.998				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:670	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.002	0.998				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:670	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.003	0.999				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:670	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.001	1				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:670	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.004	0.999				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:670	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.003	0.997				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:670	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.004	0.999				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:686	WTRIGHT(D0:74:13:DA:DA:8C)	-0.05	0.989	0.104				-7.01	4.87	-147.39	-59.192	-34.202	91.336	32.4	100
2025-6-24 21:48:23:686	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.989	0.103				-7.01	4.87	-147.39	-59.192	-34.202	91.336	32.4	100
2025-6-24 21:48:23:686	WTRIGHT(D0:74:13:DA:DA:8C)	-0.045	0.99	0.102				-7.01	4.87	-147.39	-59.192	-34.202	91.336	32.4	100
2025-6-24 21:48:23:686	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.992	0.103				-7.01	4.87	-147.39	-59.192	-34.202	91.336	32.4	100
2025-6-24 21:48:23:686	WTRIGHT(D0:74:13:DA:DA:8C)	-0.043	0.987	0.102				-7.01	4.87	-147.39	-59.192	-34.202	91.336	32.4	100
2025-6-24 21:48:23:686	WTRIGHT(D0:74:13:DA:DA:8C)	-0.048	0.99	0.104				-7.01	4.87	-147.39	-59.192	-34.202	91.336	32.4	100
2025-6-24 21:48:23:686	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.991	0.104				-7.01	4.87	-147.39	-59.192	-34.202	91.336	32.4	100
2025-6-24 21:48:23:686	WTRIGHT(D0:74:13:DA:DA:8C)	-0.048	0.99	0.1				-7.01	4.87	-147.39	-59.192	-34.202	91.336	32.4	100
2025-6-24 21:48:23:692	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.002	1				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:692	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.004	1				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:692	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.005	1.001				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:692	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.003	1				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:692	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.003	0.999				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:692	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.004	1				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:692	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.001	0.997				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:692	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.003	1				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:709	WTRIGHT(D0:74:13:DA:DA:8C)	-0.042	0.99	0.104				-7.01	4.87	-147.39	-59.192	-34.202	91.336	32.4	100
2025-6-24 21:48:23:709	WTRIGHT(D0:74:13:DA:DA:8C)	-0.044	0.988	0.104				-7.01	4.87	-147.39	-59.192	-34.202	91.336	32.4	100
2025-6-24 21:48:23:709	WTRIGHT(D0:74:13:DA:DA:8C)	-0.048	0.989	0.102				-7.01	4.87	-147.39	-59.192	-34.202	91.336	32.4	100
2025-6-24 21:48:23:709	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.99	0.103				-7.01	4.87	-147.39	-59.192	-34.202	91.336	32.4	100
2025-6-24 21:48:23:709	WTRIGHT(D0:74:13:DA:DA:8C)	-0.049	0.99	0.102				-7.01	4.87	-147.39	-59.192	-34.202	91.336	32.4	100
2025-6-24 21:48:23:709	WTRIGHT(D0:74:13:DA:DA:8C)	-0.045	0.987	0.104				-7.01	4.87	-147.39	-59.192	-34.202	91.336	32.4	100
2025-6-24 21:48:23:709	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.989	0.102				-7.01	4.87	-147.39	-59.192	-34.202	91.336	32.4	100
2025-6-24 21:48:23:709	WTRIGHT(D0:74:13:DA:DA:8C)	-0.045	0.99	0.104				-7.01	4.87	-147.39	-59.192	-34.202	91.336	32.4	100
2025-6-24 21:48:23:740	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.989	0.104				-7.01	4.87	-147.39	-59.192	-34.202	91.336	32.4	100
2025-6-24 21:48:23:740	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.991	0.103				-7.01	4.87	-147.39	-59.192	-34.202	91.336	32.4	100
2025-6-24 21:48:23:740	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.989	0.104				-7.01	4.87	-147.39	-59.192	-34.202	91.336	32.4	100
2025-6-24 21:48:23:740	WTRIGHT(D0:74:13:DA:DA:8C)	-0.04	0.989	0.102				-7.01	4.87	-147.39	-59.192	-34.202	91.336	32.4	100
2025-6-24 21:48:23:740	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.988	0.102				-7.01	4.87	-147.39	-59.192	-34.202	91.336	32.4	100
2025-6-24 21:48:23:740	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.99	0.103				-7.01	4.87	-147.39	-59.192	-34.202	91.336	32.4	100
2025-6-24 21:48:23:740	WTRIGHT(D0:74:13:DA:DA:8C)	-0.045	0.989	0.105				-7.01	4.87	-147.39	-59.192	-34.202	91.336	32.4	100
2025-6-24 21:48:23:740	WTRIGHT(D0:74:13:DA:DA:8C)	-0.049	0.991	0.101				-7.01	4.87	-147.39	-59.192	-34.202	91.336	32.4	100
2025-6-24 21:48:23:750	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.001	0.999				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:750	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.005	0.997				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:750	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.004	1				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:750	WTLEFT(C3:11:EA:D7:53:77)	-0.008	-0.002	1				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:750	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.003	0.998				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:750	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.002	1.001				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:750	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.004	1.001				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:750	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.003	1				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:784	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.002	1				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
2025-6-24 21:48:23:784	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.001	0.999				-0.01	1.58	-95.47	-91.238	-8.918	18.816	29	100
