时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	温度(°C)	电量(%)
2025-6-24 21:48:48:320	WTLEFT(C3:11:EA:D7:53:77)	-0.018	-0.037	1.132	-33.325	0.244		-2.96	1.6	-95.46	-91.238	-8.82	19.208	30	100
2025-6-24 21:48:48:320	WTLEFT(C3:11:EA:D7:53:77)	-0.014	-0.033	1.137	-35.034	0.183	0.061	-3.13	1.6	-95.46	-91.238	-8.82	19.208	30	100
2025-6-24 21:48:48:377	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.035	1.139	-36.804	-0.183		-3.3	1.6	-95.46	-91.238	-8.82	19.208	30	100
2025-6-24 21:48:48:378	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.042	1.13	-38.269	-0.488	0.061	-3.49	1.6	-95.45	-91.238	-8.82	19.208	30	100
2025-6-24 21:48:48:378	WTLEFT(C3:11:EA:D7:53:77)	-0.016	-0.044	1.145	-40.1	-0.61		-3.68	1.59	-95.45	-91.238	-8.82	19.208	30	100
2025-6-24 21:48:48:378	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.047	1.152	-41.626	-0.916	0.122	-3.88	1.59	-95.45	-91.238	-8.82	19.208	30	100
2025-6-24 21:48:48:378	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.052	1.136	-43.457	-0.977	0.061	-4.09	1.58	-95.45	-91.238	-8.82	19.208	30	100
2025-6-24 21:48:48:378	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.056	1.126	-44.983	-0.854	0.122	-4.31	1.58	-95.45	-91.238	-8.82	19.208	30	100
2025-6-24 21:48:48:378	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.058	1.129	-46.204	-0.549	0.244	-4.53	1.58	-95.44	-91.238	-8.82	19.208	30	100
2025-6-24 21:48:48:378	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.061	1.127	-47.852	-0.61	0.122	-4.76	1.57	-95.44	-91.238	-8.82	19.208	30	100
2025-6-24 21:48:48:378	WTRIGHT(D0:74:13:DA:DA:8C)	-0.005	1.057	0.078	-8.362	3.113	-41.138	-7.52	9.04	-147.5	-58.604	-33.418	90.748	32.1	100
2025-6-24 21:48:48:378	WTRIGHT(D0:74:13:DA:DA:8C)	0.006	1.061	0.077	-8.972	3.479	-42.236	-7.56	9.23	-147.51	-58.604	-33.418	90.748	32.1	100
2025-6-24 21:48:48:378	WTRIGHT(D0:74:13:DA:DA:8C)		1.056	0.078	-9.521	3.479	-43.396	-7.6	9.43	-147.51	-58.604	-33.418	90.748	32.1	100
2025-6-24 21:48:48:378	WTRIGHT(D0:74:13:DA:DA:8C)	-0.006	1.047	0.093	-10.132	3.723	-44.861	-7.65	9.63	-147.52	-58.604	-33.418	90.748	32.1	100
2025-6-24 21:48:48:378	WTRIGHT(D0:74:13:DA:DA:8C)	-0.009	1.042	0.094	-10.864	3.906	-46.204	-7.7	9.84	-147.54	-58.604	-33.418	90.748	32.1	100
2025-6-24 21:48:48:378	WTRIGHT(D0:74:13:DA:DA:8C)	-0.014	1.036	0.1	-10.925	3.906	-47.546	-7.75	10.05	-147.55	-58.604	-33.418	90.748	32.1	100
2025-6-24 21:48:48:378	WTRIGHT(D0:74:13:DA:DA:8C)	-0.027	1.027	0.105	-11.292	3.967	-48.767	-7.81	10.27	-147.56	-58.604	-33.418	90.748	32.1	100
2025-6-24 21:48:48:378	WTRIGHT(D0:74:13:DA:DA:8C)	-0.032	1.024	0.098	-11.963	4.578	-50.049	-7.86	10.5	-147.56	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:379	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.063	1.108	-49.072	-0.427	0.122	-4.99	1.57	-95.44	-91.238	-8.82	19.208	30	100
2025-6-24 21:48:48:379	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.071	1.107	-50.476	-0.183		-5.23	1.57	-95.43	-91.238	-8.82	19.208	30	100
2025-6-24 21:48:48:379	WTLEFT(C3:11:EA:D7:53:77)	-0.014	-0.07	1.1	-51.758	-0.061	0.061	-5.48	1.57	-95.43	-91.238	-8.82	19.208	30	100
2025-6-24 21:48:48:379	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.073	1.09	-53.162	-0.244	0.183	-5.73	1.57	-95.43	-91.238	-8.82	19.208	30	100
2025-6-24 21:48:48:380	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.078	1.083	-54.382		0.122	-5.99	1.57	-95.42	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:380	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.075	1.109	-55.847	-0.244	0.122	-6.26	1.57	-95.42	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:380	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.086	1.104	-57.739	-0.549	0.244	-6.54	1.57	-95.42	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:380	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.091	1.094	-59.021	-0.793	0.061	-6.82	1.56	-95.41	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:399	WTRIGHT(D0:74:13:DA:DA:8C)	-0.04	1.013	0.094	-12.329	4.456	-51.453	-7.92	10.73	-147.57	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:399	WTRIGHT(D0:74:13:DA:DA:8C)	-0.037	1.005	0.092	-11.78	4.333	-52.612	-7.97	10.97	-147.58	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:399	WTRIGHT(D0:74:13:DA:DA:8C)	-0.019	0.998	0.089	-12.817	4.639	-53.894	-8.03	11.21	-147.6	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:399	WTRIGHT(D0:74:13:DA:DA:8C)	-0.01	0.988	0.071	-13.245	4.517	-55.359	-8.09	11.46	-147.61	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:399	WTRIGHT(D0:74:13:DA:DA:8C)	-0.037	0.992	0.077	-12.512	4.517	-56.763	-8.15	11.72	-147.63	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:399	WTRIGHT(D0:74:13:DA:DA:8C)	-0.036	1.001	0.074	-12.878	4.639	-58.289	-8.21	11.99	-147.64	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:399	WTRIGHT(D0:74:13:DA:DA:8C)	-0.026	0.999	0.075	-14.587	5.127	-59.692	-8.28	12.26	-147.66	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:399	WTRIGHT(D0:74:13:DA:DA:8C)	-0.043	1.003	0.081	-13.428	4.883	-61.096	-8.34	12.53	-147.67	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:436	WTRIGHT(D0:74:13:DA:DA:8C)	-0.038	1.017	0.102	-13.55	4.822	-62.622	-8.4	12.82	-147.69	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:436	WTRIGHT(D0:74:13:DA:DA:8C)	-0.042	1.013	0.113	-15.32	5.432	-64.209	-8.48	13.11	-147.71	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:436	WTRIGHT(D0:74:13:DA:DA:8C)	-0.042	1.003	0.124	-15.076	5.31	-66.04	-8.55	13.4	-147.73	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:436	WTRIGHT(D0:74:13:DA:DA:8C)	-0.052	0.988	0.14	-15.015	5.615	-67.566	-8.62	13.71	-147.74	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:436	WTRIGHT(D0:74:13:DA:DA:8C)	-0.051	0.991	0.112	-16.174	5.676	-69.214	-8.7	14.02	-147.77	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:436	WTRIGHT(D0:74:13:DA:DA:8C)	-0.067	0.986	0.1	-16.418	5.859	-70.984	-8.78	14.35	-147.78	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:436	WTRIGHT(D0:74:13:DA:DA:8C)	-0.081	0.989	0.097	-15.381	5.859	-72.449	-8.85	14.68	-147.8	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:436	WTRIGHT(D0:74:13:DA:DA:8C)	-0.102	0.99	0.086	-17.09	6.348	-73.73	-8.94	15.01	-147.83	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:440	WTLEFT(C3:11:EA:D7:53:77)	-0.015	-0.089	1.114	-60.486	-1.16	0.244	-7.11	1.55	-95.41	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:440	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.091	1.123	-62.5	-1.526	0.244	-7.4	1.55	-95.4	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:440	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.1	1.119	-64.392	-1.77	0.122	-7.71	1.54	-95.39	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:440	WTLEFT(C3:11:EA:D7:53:77)	-0.017	-0.102	1.106	-65.796	-1.709	0.061	-8.03	1.53	-95.38	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:440	WTLEFT(C3:11:EA:D7:53:77)	-0.008	-0.107	1.11	-67.627	-1.77	0.183	-8.34	1.52	-95.38	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:440	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.115	1.081	-68.787	-1.221	0.305	-8.67	1.52	-95.37	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:440	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.118	1.09	-70.374	-1.16	0.183	-9.01	1.52	-95.37	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:440	WTLEFT(C3:11:EA:D7:53:77)	-0.008	-0.124	1.114	-71.655	-0.854	0.061	-9.35	1.51	-95.36	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:476	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.128	1.072	-73.12	-0.549	0.305	-9.7	1.51	-95.35	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:476	WTLEFT(C3:11:EA:D7:53:77)	-0.006	-0.134	1.066	-74.036	-0.305	0.244	-10.05	1.51	-95.34	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:476	WTLEFT(C3:11:EA:D7:53:77)	-0.007	-0.144	1.065	-75.378	0.061	0.244	-10.4	1.51	-95.33	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:476	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.148	1.055	-76.294	0.488	0.183	-10.77	1.51	-95.33	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:476	WTLEFT(C3:11:EA:D7:53:77)	-0.014	-0.159	1.048	-77.087	0.671	0.122	-11.13	1.52	-95.32	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:476	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.165	1.059	-78.369	0.671	0.183	-11.5	1.52	-95.31	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:476	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.168	1.057	-78.979	0.549	0.122	-11.87	1.52	-95.31	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:476	WTLEFT(C3:11:EA:D7:53:77)	-0.008	-0.172	1.045	-80.017	0.244	0.122	-12.25	1.52	-95.3	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:489	WTRIGHT(D0:74:13:DA:DA:8C)	-0.146	0.959	0.12	-17.029	6.592	-75.195	-9.01	15.35	-147.85	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:489	WTRIGHT(D0:74:13:DA:DA:8C)	-0.163	0.952	0.134	-16.846	6.653	-76.294	-9.1	15.7	-147.87	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:489	WTRIGHT(D0:74:13:DA:DA:8C)	-0.167	0.941	0.125	-17.761	6.653	-77.209	-9.18	16.05	-147.89	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:489	WTRIGHT(D0:74:13:DA:DA:8C)	-0.17	0.944	0.111	-17.151	6.226	-77.881	-9.27	16.41	-147.92	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:489	WTRIGHT(D0:74:13:DA:DA:8C)	-0.15	0.941	0.099	-17.639	6.348	-78.918	-9.35	16.77	-147.95	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:489	WTRIGHT(D0:74:13:DA:DA:8C)	-0.155	0.94	0.095	-17.7	6.47	-79.59	-9.44	17.13	-147.97	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:489	WTRIGHT(D0:74:13:DA:DA:8C)	-0.165	0.928	0.109	-18.005	6.653	-80.872	-9.53	17.5	-148	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:489	WTRIGHT(D0:74:13:DA:DA:8C)	-0.174	0.921	0.112	-19.104	6.836	-81.909	-9.63	17.87	-148.04	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:500	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.178	1.055	-81.299	0.305	0.183	-12.63	1.53	-95.29	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:500	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.182	1.053	-82.092	0.244	0.122	-13.02	1.53	-95.28	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:500	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.187	1.056	-83.496		0.122	-13.41	1.53	-95.27	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:500	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.192	1.042	-84.412	-0.061	0.122	-13.82	1.53	-95.26	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:500	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.203	1.037	-85.815	-0.183	0.122	-14.22	1.53	-95.25	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:501	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.212	1.034	-86.609	-0.305	0.122	-14.63	1.53	-95.23	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:501	WTLEFT(C3:11:EA:D7:53:77)	-0.016	-0.223	1.014	-87.341	-0.305	0.183	-15.04	1.53	-95.22	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:501	WTLEFT(C3:11:EA:D7:53:77)	-0.02	-0.231	1.01	-88.257	-0.122	0.122	-15.45	1.53	-95.21	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:520	WTRIGHT(D0:74:13:DA:DA:8C)	-0.192	0.911	0.112	-19.287	6.897	-82.947	-9.72	18.25	-148.06	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:520	WTRIGHT(D0:74:13:DA:DA:8C)	-0.206	0.9	0.133	-18.555	6.775	-83.923	-9.82	18.64	-148.1	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:520	WTRIGHT(D0:74:13:DA:DA:8C)	-0.218	0.901	0.133	-18.738	6.836	-84.473	-9.91	19.03	-148.13	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:520	WTRIGHT(D0:74:13:DA:DA:8C)	-0.25	0.904	0.14	-18.982	7.141	-85.388	-10.01	19.42	-148.16	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:520	WTRIGHT(D0:74:13:DA:DA:8C)	-0.259	0.894	0.159	-19.348	7.629	-86.182	-10.11	19.81	-148.19	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:520	WTRIGHT(D0:74:13:DA:DA:8C)	-0.29	0.9	0.139	-19.592	7.385	-86.792	-10.21	20.21	-148.23	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:520	WTRIGHT(D0:74:13:DA:DA:8C)	-0.323	0.887	0.146	-19.531	7.629	-87.402	-10.31	20.62	-148.26	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:520	WTRIGHT(D0:74:13:DA:DA:8C)	-0.332	0.883	0.136	-19.653	7.324	-87.708	-10.41	21.02	-148.3	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:576	WTLEFT(C3:11:EA:D7:53:77)	-0.016	-0.228	1.011	-89.111	-0.183	0.183	-15.88	1.53	-95.2	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:576	WTLEFT(C3:11:EA:D7:53:77)	-0.027	-0.258	1.015	-89.172	0.061	0.122	-16.29	1.53	-95.19	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:576	WTLEFT(C3:11:EA:D7:53:77)	-0.026	-0.259	1.034	-90.088	-0.488	-0.061	-16.72	1.53	-95.17	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:576	WTLEFT(C3:11:EA:D7:53:77)	-0.022	-0.28	1.02	-90.332	-0.305		-17.14	1.53	-95.16	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:576	WTLEFT(C3:11:EA:D7:53:77)	-0.025	-0.292	1.002	-90.82	-0.549		-17.57	1.53	-95.15	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:576	WTLEFT(C3:11:EA:D7:53:77)	-0.023	-0.29	1.023	-91.37	-0.671	-0.305	-18	1.53	-95.14	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:576	WTLEFT(C3:11:EA:D7:53:77)	-0.019	-0.3	1.028	-91.98	-0.549	-0.305	-18.43	1.53	-95.12	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:576	WTLEFT(C3:11:EA:D7:53:77)	-0.042	-0.29	0.999	-92.529	-0.732	-0.61	-18.86	1.52	-95.11	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:582	WTRIGHT(D0:74:13:DA:DA:8C)	-0.361	0.896	0.104	-20.264	7.019	-88.257	-10.51	21.43	-148.34	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:583	WTRIGHT(D0:74:13:DA:DA:8C)	-0.349	0.902	0.111	-19.47	6.714	-88.257	-10.62	21.84	-148.38	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:583	WTRIGHT(D0:74:13:DA:DA:8C)	-0.345	0.903	0.122	-19.592	6.348	-88.379	-10.72	22.25	-148.43	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:583	WTRIGHT(D0:74:13:DA:DA:8C)	-0.363	0.895	0.126	-21.179	6.531	-88.562	-10.83	22.66	-148.47	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:583	WTRIGHT(D0:74:13:DA:DA:8C)	-0.278	0.85	0.187	-21.79	8.118	-88.806	-10.95	23.07	-148.51	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:583	WTRIGHT(D0:74:13:DA:DA:8C)	-0.326	0.862	0.122	-20.142	7.324	-89.478	-11.06	23.49	-148.55	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:583	WTRIGHT(D0:74:13:DA:DA:8C)	-0.289	0.85	0.165	-20.935	6.714	-90.332	-11.17	23.91	-148.61	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:583	WTRIGHT(D0:74:13:DA:DA:8C)	-0.362	0.823	0.178	-21.729	7.568	-91.248	-11.29	24.33	-148.65	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:594	WTLEFT(C3:11:EA:D7:53:77)	0.004	-0.258	0.958	-93.14	-0.427	-0.488	-19.3	1.52	-95.09	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:594	WTLEFT(C3:11:EA:D7:53:77)	-0.026	-0.315	0.912	-94.055	0.183	-0.488	-19.74	1.52	-95.08	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:594	WTLEFT(C3:11:EA:D7:53:77)	-0.016	-0.298	0.924	-95.459	-1.038	-0.305	-20.19	1.52	-95.06	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:594	WTLEFT(C3:11:EA:D7:53:77)	0.003	-0.31	0.96	-95.825	0.122	-0.061	-20.64	1.52	-95.05	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:594	WTLEFT(C3:11:EA:D7:53:77)	0.014	-0.322	0.941	-96.802	-0.916		-21.1	1.52	-95.03	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:594	WTLEFT(C3:11:EA:D7:53:77)	0.005	-0.311	0.958	-97.473	-0.671	-0.244	-21.56	1.52	-95.01	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:594	WTLEFT(C3:11:EA:D7:53:77)	0.014	-0.321	0.939	-97.778	-0.671		-22.02	1.52	-94.99	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:594	WTLEFT(C3:11:EA:D7:53:77)		-0.334	0.905	-97.595	-0.366	0.061	-22.47	1.52	-94.97	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:613	WTRIGHT(D0:74:13:DA:DA:8C)	-0.326	0.8	0.204	-22.461	6.897	-92.041	-11.41	24.76	-148.71	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:613	WTRIGHT(D0:74:13:DA:DA:8C)	-0.355	0.792	0.178	-22.034	8.301	-92.651	-11.54	25.19	-148.75	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:613	WTRIGHT(D0:74:13:DA:DA:8C)	-0.376	0.806	0.17	-19.958	6.104	-93.201	-11.65	25.63	-148.82	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:613	WTRIGHT(D0:74:13:DA:DA:8C)	-0.381	0.804	0.175	-21.851	7.69	-93.262	-11.77	26.06	-148.86	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:613	WTRIGHT(D0:74:13:DA:DA:8C)	-0.435	0.808	0.148	-21.301	7.813	-93.323	-11.89	26.49	-148.92	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:613	WTRIGHT(D0:74:13:DA:DA:8C)	-0.449	0.784	0.138	-24.292	8.545	-93.567	-12.03	26.93	-148.97	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:613	WTRIGHT(D0:74:13:DA:DA:8C)	-0.475	0.755	0.178	-21.179	7.996	-93.079	-12.15	27.37	-149.03	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:613	WTRIGHT(D0:74:13:DA:DA:8C)	-0.453	0.779	0.13	-21.667	8.362	-92.896	-12.28	27.81	-149.08	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:622	WTLEFT(C3:11:EA:D7:53:77)	0.004	-0.333	0.861	-96.924	-0.488	0.122	-22.93	1.52	-94.95	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:623	WTLEFT(C3:11:EA:D7:53:77)		-0.357	0.922	-96.68	-0.427	0.366	-23.38	1.52	-94.93	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:623	WTLEFT(C3:11:EA:D7:53:77)	0.004	-0.349	0.887	-96.741	-0.854	0.366	-23.83	1.52	-94.91	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:623	WTLEFT(C3:11:EA:D7:53:77)	0.001	-0.36	0.872	-96.497	-1.16	0.488	-24.28	1.52	-94.88	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:623	WTLEFT(C3:11:EA:D7:53:77)	0.007	-0.392	0.869	-96.191	-1.038	0.427	-24.73	1.52	-94.85	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:623	WTLEFT(C3:11:EA:D7:53:77)	-0.006	-0.401	0.881	-94.971	-0.793	0.732	-25.18	1.51	-94.83	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:623	WTLEFT(C3:11:EA:D7:53:77)	-0.002	-0.373	0.905	-95.093	-1.099	0.549	-25.62	1.51	-94.8	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:623	WTLEFT(C3:11:EA:D7:53:77)	0.011	-0.407	0.842	-94.543	-1.343	0.916	-26.06	1.51	-94.77	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:642	WTRIGHT(D0:74:13:DA:DA:8C)	-0.456	0.76	0.16	-22.156	7.935	-92.59	-12.4	28.24	-149.14	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:642	WTRIGHT(D0:74:13:DA:DA:8C)	-0.469	0.77	0.168	-20.386	7.568	-92.468	-12.52	28.67	-149.21	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:642	WTRIGHT(D0:74:13:DA:DA:8C)	-0.503	0.768	0.195	-21.606	8.179	-92.407	-12.66	29.11	-149.27	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:643	WTRIGHT(D0:74:13:DA:DA:8C)	-0.492	0.756	0.189	-23.438	9.46	-92.59	-12.79	29.55	-149.33	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:643	WTRIGHT(D0:74:13:DA:DA:8C)	-0.527	0.745	0.175	-21.667	8.423	-92.224	-12.92	29.98	-149.39	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:643	WTRIGHT(D0:74:13:DA:DA:8C)	-0.503	0.765	0.162	-20.996	8.24	-91.614	-13.05	30.42	-149.45	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:643	WTRIGHT(D0:74:13:DA:DA:8C)	-0.514	0.754	0.196	-21.423	8.301	-91.125	-13.18	30.85	-149.52	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:643	WTRIGHT(D0:74:13:DA:DA:8C)	-0.515	0.761	0.184	-21.667	8.545	-90.698	-13.31	31.28	-149.59	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:680	WTLEFT(C3:11:EA:D7:53:77)		-0.422	0.849	-94.604	-1.282	0.977	-26.5	1.51	-94.74	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:680	WTLEFT(C3:11:EA:D7:53:77)	-0.004	-0.41	0.86	-94.299	-1.038	1.038	-26.94	1.51	-94.71	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:680	WTLEFT(C3:11:EA:D7:53:77)	-0.001	-0.43	0.885	-93.933	-1.038	1.038	-27.38	1.51	-94.67	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:680	WTLEFT(C3:11:EA:D7:53:77)	-0.007	-0.433	0.847	-93.506	-1.282	1.282	-27.82	1.51	-94.64	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:680	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.43	0.862	-93.079	-0.916	1.16	-28.25	1.51	-94.6	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:680	WTLEFT(C3:11:EA:D7:53:77)	-0.005	-0.466	0.871	-93.201	-0.732	1.221	-28.69	1.51	-94.57	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:680	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.478	0.843	-93.14	-1.16	1.282	-29.12	1.51	-94.53	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:680	WTLEFT(C3:11:EA:D7:53:77)	-0.003	-0.482	0.871	-93.262	-1.221	1.343	-29.56	1.51	-94.5	-89.964	-7.644	19.012	30	100
2025-6-24 21:48:48:702	WTRIGHT(D0:74:13:DA:DA:8C)	-0.542	0.758	0.184	-22.583	8.606	-90.271	-13.45	31.71	-149.66	-57.624	-31.654	90.944	32.1	100
2025-6-24 21:48:48:702	WTRIGHT(D0:74:13:DA:DA:8C)	-0.559	0.752	0.195	-21.606	8.179	-90.027	-13.58	32.14	-149.73	-57.624	-31.654	90.944	32.1	100
