时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2025-5-24 13:25:58:125	WTRIGHT(D0:74:13:DA:DA:8C)	-1.639	-2.253	0.127	65.918	-75.012	0.793	-77.10	-22.48	-77.73	-53.410	-0.784	4.312	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:125	WTRIGHT(D0:74:13:DA:DA:8C)	0.360	-1.495	0.647	62.561	-76.599	3.113	-76.96	-22.51	-77.34	-53.410	-0.784	4.312	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:125	WTRIGHT(D0:74:13:DA:DA:8C)	0.403	-1.285	0.009	57.617	-59.509	-19.714	-76.82	-22.63	-77.07	-53.410	-0.784	4.312	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:126	WTRIGHT(D0:74:13:DA:DA:8C)	1.169	-0.273	-0.371	54.871	-62.622	-17.517	-76.69	-22.74	-76.78	-53.410	-0.784	4.312	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:126	WTRIGHT(D0:74:13:DA:DA:8C)	0.773	-1.491	-0.439	60.913	-51.636	-30.945	-76.51	-22.91	-76.57	-53.410	-0.784	4.312	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:126	WTRIGHT(D0:74:13:DA:DA:8C)	2.987	-3.084	-0.418	73.730	-49.866	-29.480	-76.27	-23.08	-76.36	-53.410	-0.784	4.312	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:126	WTRIGHT(D0:74:13:DA:DA:8C)	-0.536	-1.833	1.078	89.355	-52.551	-3.296	-75.96	-23.14	-76.11	-53.410	-0.784	4.312	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:127	WTRIGHT(D0:74:13:DA:DA:8C)	-1.831	-1.889	0.845	94.116	-51.270	7.324	-75.63	-23.14	-75.85	-53.410	-0.784	4.312	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:148	WTRIGHT(D0:74:13:DA:DA:8C)	-1.162	-1.337	1.135	90.698	-40.161	1.404	-75.28	-23.14	-75.66	-53.410	-0.784	4.312	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:149	WTRIGHT(D0:74:13:DA:DA:8C)	0.386	-1.088	1.406	67.932	-48.401	-30.151	-75.04	-23.30	-75.47	-53.410	-0.784	4.312	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:149	WTRIGHT(D0:74:13:DA:DA:8C)	-0.890	-0.204	1.315	61.035	-43.457	-44.861	-74.81	-23.52	-75.33	-53.410	-0.784	4.312	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:149	WTRIGHT(D0:74:13:DA:DA:8C)	-0.560	-1.934	0.953	42.053	-55.054	-44.006	-74.69	-23.75	-75.12	-53.410	-0.784	4.312	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:149	WTRIGHT(D0:74:13:DA:DA:8C)	-0.350	-0.556	1.024	39.368	-56.824	-50.049	-74.58	-24.01	-74.93	-53.410	-0.784	4.312	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:150	WTRIGHT(D0:74:13:DA:DA:8C)	0.085	-0.581	-0.194	21.729	-54.810	-64.148	-74.55	-24.33	-74.76	-53.410	-0.784	4.312	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:150	WTRIGHT(D0:74:13:DA:DA:8C)	0.259	-0.666	-0.516	24.597	-56.274	-63.232	-74.51	-24.65	-74.58	-53.410	-0.784	4.312	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:150	WTRIGHT(D0:74:13:DA:DA:8C)	0.002	-0.723	-0.338	33.752	-60.852	-57.312	-74.45	-24.94	-74.37	-53.410	-0.784	4.312	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:175	WTGSB-A6(C3:11:EA:D7:53:77)	-0.224	-1.338	0.128	-36.194	-51.147	59.021	-73.04	42.35	36.05	-30.282	-2.548	75.460	0.65594	-0.61337	0.09805	0.42871	6.8	13111	30
2025-5-24 13:25:58:175	WTGSB-A6(C3:11:EA:D7:53:77)	0.351	-1.675	-0.239	-46.021	-39.734	49.805	-73.13	42.48	36.21	-30.282	-2.548	75.460	0.65594	-0.61337	0.09805	0.42871	6.8	13111	30
2025-5-24 13:25:58:176	WTGSB-A6(C3:11:EA:D7:53:77)	-0.105	-1.127	-0.402	-41.138	-43.030	52.734	-73.18	42.62	36.38	-30.282	-2.548	75.460	0.65594	-0.61337	0.09805	0.42871	6.8	13111	30
2025-5-24 13:25:58:176	WTGSB-A6(C3:11:EA:D7:53:77)	-0.993	-1.640	-0.512	-49.194	-38.879	60.059	-73.28	42.80	36.54	-30.282	-2.548	75.460	0.65594	-0.61337	0.09805	0.42871	6.8	13111	30
2025-5-24 13:25:58:176	WTGSB-A6(C3:11:EA:D7:53:77)	-2.186	-1.983	0.389	-36.011	-51.025	56.152	-73.27	42.95	36.78	-30.282	-2.548	75.460	0.65594	-0.61337	0.09805	0.42871	6.8	13111	30
2025-5-24 13:25:58:176	WTGSB-A6(C3:11:EA:D7:53:77)	-1.306	-1.883	0.476	-50.842	-43.884	45.105	-73.37	43.06	36.95	-30.282	-2.548	75.460	0.65594	-0.61337	0.09805	0.42871	6.8	13111	30
2025-5-24 13:25:58:177	WTGSB-A6(C3:11:EA:D7:53:77)	-0.279	-3.054	0.099	-41.138	-31.799	37.415	-73.47	43.15	37.03	-30.282	-2.548	75.460	0.65594	-0.61337	0.09805	0.42871	6.8	13111	30
2025-5-24 13:25:58:177	WTGSB-A6(C3:11:EA:D7:53:77)	0.215	-0.572	0.708	-40.283	-15.930	42.847	-73.63	43.29	37.03	-30.282	-2.548	75.460	0.65594	-0.61337	0.09805	0.42871	6.8	13111	30
2025-5-24 13:25:58:179	WTGSB-A6(C3:11:EA:D7:53:77)	-0.885	-2.391	0.179	-36.560	-23.682	42.664	-73.74	43.41	37.07	-30.282	-2.548	75.460	0.65594	-0.61337	0.09805	0.42871	6.8	13111	30
2025-5-24 13:25:58:179	WTGSB-A6(C3:11:EA:D7:53:77)	-0.305	0.169	1.325	-29.297	-12.695	62.805	-73.82	43.64	37.08	-30.282	-2.548	75.460	0.65594	-0.61337	0.09805	0.42871	6.8	13111	30
2025-5-24 13:25:58:180	WTGSB-A6(C3:11:EA:D7:53:77)	0.146	-3.553	-0.537	-38.696	-5.127	52.063	-74.00	43.84	37.02	-30.282	-2.548	75.460	0.65594	-0.61337	0.09805	0.42871	6.8	13111	30
2025-5-24 13:25:58:180	WTGSB-A6(C3:11:EA:D7:53:77)	-0.314	-2.715	-0.588	-34.058	-26.672	76.782	-74.05	44.12	37.14	-30.282	-2.548	75.460	0.65594	-0.61337	0.09805	0.42871	6.8	13111	30
