时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2025-5-24 12:50:22:660	WTRIGHT(D0:74:13:DA:DA:8C)	-0.069	-0.977	-0.058	-7.690	3.967	14.221	-78.95	-13.71	-38.43	-53.508	26.166	43.610	0.72266	-0.60568	0.10208	-0.31683	4.2	13111	75
2025-5-24 12:50:22:661	WTRIGHT(D0:74:13:DA:DA:8C)	0.109	-0.907	-0.048	-8.789	3.296	17.273	-79.02	-13.60	-38.46	-53.508	26.166	43.610	0.70139	-0.62344	0.12134	-0.32333	4.2	13111	75
2025-5-24 12:50:22:661	WTRIGHT(D0:74:13:DA:DA:8C)	0.014	-0.864	-0.045	-8.545	3.540	18.921	-79.09	-13.48	-38.50	-53.508	26.166	43.610	0.70139	-0.62344	0.12134	-0.32333	4.2	13111	75
2025-5-24 12:50:22:678	WTGSB-A6(C3:11:EA:D7:53:77)	-0.064	-1.022	0.129	-0.488	14.771	-7.568	-79.66	21.32	-46.70	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:679	WTGSB-A6(C3:11:EA:D7:53:77)	-0.173	-1.143	-0.025	-1.831	15.808	-6.042	-79.68	21.29	-46.87	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:679	WTGSB-A6(C3:11:EA:D7:53:77)	-0.386	-0.968	0.024	1.221	14.587	-0.671	-79.69	21.28	-47.03	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:679	WTGSB-A6(C3:11:EA:D7:53:77)	-0.115	-0.993	0.139	2.319	15.564	1.526	-79.69	21.29	-47.19	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:679	WTGSB-A6(C3:11:EA:D7:53:77)	-0.115	-0.961	0.029	2.686	16.357	1.770	-79.71	21.29	-47.35	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:679	WTGSB-A6(C3:11:EA:D7:53:77)	-0.210	-1.037	0.098	4.395	16.541	6.775	-79.70	21.32	-47.52	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:680	WTGSB-A6(C3:11:EA:D7:53:77)	-0.288	-1.072	0.189	5.432	16.663	10.010	-79.69	21.37	-47.67	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:680	WTGSB-A6(C3:11:EA:D7:53:77)	-0.495	-1.043	0.189	5.371	17.822	10.864	-79.69	21.42	-47.83	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:685	WTGSB-A6(C3:11:EA:D7:53:77)	-0.218	-0.928	0.163	10.376	15.503	10.437	-79.66	21.47	-47.98	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:685	WTGSB-A6(C3:11:EA:D7:53:77)	-0.078	-0.983	0.241	5.493	19.226	12.329	-79.66	21.53	-48.15	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:685	WTGSB-A6(C3:11:EA:D7:53:77)	-0.194	-1.055	0.156	5.737	19.287	13.184	-79.66	21.59	-48.32	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:686	WTGSB-A6(C3:11:EA:D7:53:77)	-0.243	-0.916	0.196	6.042	18.188	14.099	-79.65	21.66	-48.48	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:686	WTGSB-A6(C3:11:EA:D7:53:77)	-0.093	-0.892	0.180	4.028	18.677	13.306	-79.66	21.73	-48.64	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:686	WTGSB-A6(C3:11:EA:D7:53:77)	-0.476	-0.954	0.120	3.479	18.555	12.085	-79.67	21.78	-48.80	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:686	WTGSB-A6(C3:11:EA:D7:53:77)	-0.161	-1.233	0.151	6.531	13.062	8.423	-79.66	21.81	-48.94	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:686	WTGSB-A6(C3:11:EA:D7:53:77)	-0.265	-0.843	0.206	2.686	12.756	7.019	-79.67	21.84	-49.08	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:688	WTGSB-A6(C3:11:EA:D7:53:77)	-0.279	-0.839	0.418	2.930	13.123	4.395	-79.67	21.86	-49.21	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:689	WTGSB-A6(C3:11:EA:D7:53:77)	-0.330	-0.917	0.359	0.977	11.963	1.221	-79.68	21.85	-49.35	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:689	WTGSB-A6(C3:11:EA:D7:53:77)	-0.383	-0.779	0.485	-1.343	10.559	-3.357	-79.71	21.83	-49.48	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:689	WTGSB-A6(C3:11:EA:D7:53:77)	-0.198	-1.303	0.335	0.244	9.155	-7.141	-79.72	21.78	-49.61	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:689	WTGSB-A6(C3:11:EA:D7:53:77)	-0.202	-0.957	0.350	-4.211	10.681	-6.836	-79.75	21.74	-49.75	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:689	WTGSB-A6(C3:11:EA:D7:53:77)	-0.293	-1.003	0.333	-5.005	10.437	-8.972	-79.79	21.69	-49.88	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:690	WTGSB-A6(C3:11:EA:D7:53:77)	-0.114	-0.957	0.186	-5.493	8.301	-10.254	-79.83	21.62	-50.01	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:690	WTGSB-A6(C3:11:EA:D7:53:77)	-0.064	-0.935	0.278	-3.906	5.920	-12.268	-79.85	21.54	-50.13	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
