时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2025-5-24 13:32:14:290	WTRIGHT(D0:74:13:DA:DA:8C)	-0.293	-1.280	0.103	-18.311	-10.864	-18.555	-69.54	-27.72	-69.19	-62.622	-1.666	6.566	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:290	WTRIGHT(D0:74:13:DA:DA:8C)	0.179	-0.535	0.104	-11.963	-16.846	-16.418	-69.67	-27.80	-69.18	-62.622	-1.666	6.566	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:290	WTRIGHT(D0:74:13:DA:DA:8C)	-0.050	-0.309	0.047	-22.766	-12.268	-15.747	-69.84	-27.87	-69.19	-62.622	-1.666	6.566	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:290	WTRIGHT(D0:74:13:DA:DA:8C)	0.338	-0.895	0.272	-27.405	-18.250	-14.282	-70.05	-27.93	-69.17	-62.622	-1.666	6.566	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:291	WTRIGHT(D0:74:13:DA:DA:8C)	0.366	-0.559	0.343	-22.522	-22.644	-10.864	-70.24	-27.99	-69.12	-62.622	-1.666	6.566	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:343	WTGSB-A6(C3:11:EA:D7:53:77)	-0.579	-0.775	0.462	18.494	2.380	34.790	-67.13	45.98	26.67	-25.578	-19.306	55.272	-0.70370	0.57242	-0.16394	-0.38748	7.2	13111	50
2025-5-24 13:32:14:345	WTGSB-A6(C3:11:EA:D7:53:77)	-0.247	-0.923	0.336	18.433	0.916	34.912	-66.98	46.09	26.67	-25.578	-19.306	55.272	-0.70370	0.57242	-0.16394	-0.38748	7.2	13111	50
2025-5-24 13:32:14:345	WTGSB-A6(C3:11:EA:D7:53:77)	-0.324	-0.671	0.430	22.339	-0.366	34.973	-66.81	46.20	26.68	-25.578	-19.306	55.272	-0.70370	0.57242	-0.16394	-0.38748	7.2	13111	50
2025-5-24 13:32:14:345	WTGSB-A6(C3:11:EA:D7:53:77)	-0.367	-1.002	0.563	19.287	-0.427	34.851	-66.65	46.30	26.69	-25.578	-19.306	55.272	-0.70370	0.57242	-0.16394	-0.38748	7.2	13111	50
2025-5-24 13:32:14:345	WTGSB-A6(C3:11:EA:D7:53:77)	-0.344	-0.316	0.731	19.958	-0.427	34.485	-66.48	46.41	26.71	-25.578	-19.306	55.272	-0.70370	0.57242	-0.16394	-0.38748	7.2	13111	50
2025-5-24 13:32:14:346	WTGSB-A6(C3:11:EA:D7:53:77)	-0.676	-0.409	0.292	15.564	0.488	33.264	-66.35	46.51	26.71	-25.578	-19.306	55.272	-0.70370	0.57242	-0.16394	-0.38748	7.2	13111	50
2025-5-24 13:32:14:346	WTGSB-A6(C3:11:EA:D7:53:77)	-0.805	-0.320	0.293	15.076	-0.427	33.081	-66.20	46.60	26.73	-25.578	-19.306	55.272	-0.70370	0.57242	-0.16394	-0.38748	7.2	13111	50
2025-5-24 13:32:14:346	WTGSB-A6(C3:11:EA:D7:53:77)	-0.562	-0.466	0.247	12.878	-0.488	27.649	-66.08	46.68	26.74	-25.578	-19.306	55.272	-0.70370	0.57242	-0.16394	-0.38748	7.2	13111	50
2025-5-24 13:32:14:352	WTRIGHT(D0:74:13:DA:DA:8C)	-0.689	-0.752	0.370	-21.606	-23.804	0.793	-70.44	-28.00	-69.04	-62.622	-1.666	6.566	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:352	WTRIGHT(D0:74:13:DA:DA:8C)	0.376	-0.691	0.312	-20.386	-30.334	5.249	-70.65	-27.99	-68.92	-62.622	-1.666	6.566	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
