时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	温度(°C)	电量(%)
2025-6-24 23:34:45:845	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.002	0.997	0.305			0.09	1.58	-90.67	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:45:866	WTRIGHT(D0:74:13:DA:DA:8C)	0.062	0.997	-0.034	-0.183	-0.977	1.099	1.07	-3.15	-146.98	-57.036	-40.572	81.536	27.5	100
2025-6-24 23:34:45:866	WTRIGHT(D0:74:13:DA:DA:8C)	0.095	0.994	-0.036	-0.427	-0.671	2.136	1.06	-3.18	-146.99	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:45:872	WTLEFT(C3:11:EA:D7:53:77)	-0.011		1	0.427			0.1	1.58	-90.67	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:45:872	WTLEFT(C3:11:EA:D7:53:77)	-0.013		0.997	0.916			0.12	1.58	-90.67	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:45:927	WTRIGHT(D0:74:13:DA:DA:8C)	0.101	0.986	-0.025	-0.549	-0.427	2.319	1.04	-3.21	-147	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:45:927	WTRIGHT(D0:74:13:DA:DA:8C)	0.091	0.987	-0.032	-0.183		2.197	1.03	-3.26	-146.99	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:45:934	WTLEFT(C3:11:EA:D7:53:77)	-0.012		0.993	0.916			0.14	1.58	-90.67	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:45:934	WTLEFT(C3:11:EA:D7:53:77)	-0.011		0.999	0.488			0.15	1.58	-90.67	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:45:955	WTRIGHT(D0:74:13:DA:DA:8C)	0.094	0.994	-0.045	-0.183	0.183	1.465	1.02	-3.28	-146.98	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:45:955	WTRIGHT(D0:74:13:DA:DA:8C)	0.104	0.98	-0.032	-0.549		1.099	1.01	-3.31	-146.98	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:45:965	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.001	1.005	0.244	-0.061		0.16	1.58	-90.67	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:45:966	WTLEFT(C3:11:EA:D7:53:77)	-0.01		1.004	0.183	-0.061		0.16	1.58	-90.67	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:45:984	WTRIGHT(D0:74:13:DA:DA:8C)	0.109	0.991	-0.029	-0.305	-0.244	0.366	0.99	-3.32	-146.98	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:45:985	WTRIGHT(D0:74:13:DA:DA:8C)	0.115	0.988	-0.032		-0.427		0.99	-3.32	-146.98	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:46:26	WTLEFT(C3:11:EA:D7:53:77)	-0.008	-0.001	1.001	-0.061	-0.061		0.16	1.58	-90.67	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:27	WTLEFT(C3:11:EA:D7:53:77)	-0.013	0.001	1.007	-0.305	-0.183		0.16	1.58	-90.67	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:45	WTRIGHT(D0:74:13:DA:DA:8C)	0.111	0.977	-0.014	0.122	0.244	-0.793	0.98	-3.31	-146.98	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:46:46	WTRIGHT(D0:74:13:DA:DA:8C)	0.06	0.99	-0.023	1.16	1.221	-1.953	0.99	-3.29	-146.95	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:46:55	WTLEFT(C3:11:EA:D7:53:77)	-0.005	0.002	0.999	-0.549	-0.122		0.15	1.58	-90.67	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:55	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.01	1.014	-1.16	-0.122		0.14	1.58	-90.67	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:75	WTRIGHT(D0:74:13:DA:DA:8C)	0.105	1.006	-0.035	1.038	0.793	-1.587	1.01	-3.26	-146.93	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:46:76	WTRIGHT(D0:74:13:DA:DA:8C)	0.114	0.978	-0.025	0.977	0.427	-1.465	1.02	-3.23	-146.92	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:46:85	WTLEFT(C3:11:EA:D7:53:77)	-0.004	0.004	1.003	-0.549	-0.244		0.12	1.58	-90.67	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:85	WTLEFT(C3:11:EA:D7:53:77)	-0.013		1.039	-0.671	-0.061		0.11	1.57	-90.67	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:107	WTRIGHT(D0:74:13:DA:DA:8C)	0.081	1.002	-0.052	0.916	-0.122	-2.075	1.04	-3.2	-146.91	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:46:108	WTRIGHT(D0:74:13:DA:DA:8C)	0.079	1.009	-0.054	-0.244	-2.258	-2.502	1.04	-3.15	-146.94	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:46:113	WTLEFT(C3:11:EA:D7:53:77)	-0.006	0.003	1.004	-0.793	-0.061		0.1	1.57	-90.67	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:113	WTLEFT(C3:11:EA:D7:53:77)	0.002	-0.019	0.988	-1.038			0.08	1.57	-90.68	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:180	WTRIGHT(D0:74:13:DA:DA:8C)	0.079	0.998	-0.057	-1.831	-4.15	-2.686	1.02	-3.1	-146.99	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:46:180	WTRIGHT(D0:74:13:DA:DA:8C)	0.006	1.032	-0.031	-2.686	-7.69	-3.113	0.99	-3.04	-147.11	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:46:182	WTLEFT(C3:11:EA:D7:53:77)	-0.01	0.018	1.089	-1.099	0.183		0.06	1.57	-90.68	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:182	WTLEFT(C3:11:EA:D7:53:77)	-0.009	0.009	0.988	-0.183	-0.549		0.05	1.57	-90.68	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:196	WTRIGHT(D0:74:13:DA:DA:8C)	0.086	0.996	0.028	-4.089	6.104	-3.967	0.93	-2.96	-147.13	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:46:196	WTRIGHT(D0:74:13:DA:DA:8C)	0.078	0.971	-0.015	-2.014	-5.249	-2.075	0.88	-2.91	-147.19	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:46:202	WTLEFT(C3:11:EA:D7:53:77)	0.004	0.003	0.993	-0.793	0.122		0.03	1.57	-90.68	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:202	WTLEFT(C3:11:EA:D7:53:77)	-0.018	0.02	1.011	0.549	-0.793		0.02	1.57	-90.68	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:254	WTRIGHT(D0:74:13:DA:DA:8C)	0.077	1.043	-0.023	-1.404	2.686	0.549	0.85	-2.89	-147.18	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:46:255	WTRIGHT(D0:74:13:DA:DA:8C)	0.117	0.991	-0.018	-0.183	-0.549	1.77	0.83	-2.92	-147.19	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:46:264	WTLEFT(C3:11:EA:D7:53:77)	-0.011	0.004	0.983	0.671	-0.366	0.061	0.03	1.56	-90.68	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:264	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.003	0.997	0.671	-0.244		0.04	1.56	-90.68	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:283	WTRIGHT(D0:74:13:DA:DA:8C)	0.098	0.984	-0.014	0.244	0.427	1.953	0.83	-2.96	-147.18	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:46:283	WTRIGHT(D0:74:13:DA:DA:8C)	0.096	0.991	-0.03	1.038	2.014	1.282	0.83	-2.98	-147.15	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:46:293	WTLEFT(C3:11:EA:D7:53:77)	-0.007	-0.002	1	0.61	-0.061		0.05	1.55	-90.68	-80.36	-0.98	8.624	27.5	100
2025-6-24 23:34:46:294	WTLEFT(C3:11:EA:D7:53:77)	-0.011	0.002	1.013	0.549	-0.183		0.07	1.55	-90.67	-80.36	-0.98	8.624	27.5	100
2025-6-24 23:34:46:329	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.002	1	0.244			0.07	1.55	-90.67	-80.36	-0.98	8.624	27.5	100
2025-6-24 23:34:46:330	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.002	0.999	0.488		0.061	0.08	1.55	-90.67	-80.36	-0.98	8.624	27.5	100
2025-6-24 23:34:46:345	WTRIGHT(D0:74:13:DA:DA:8C)	0.086	0.992	-0.03	0.977	2.014	0.427	0.85	-2.99	-147.1	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:46:346	WTRIGHT(D0:74:13:DA:DA:8C)	0.095	1	-0.041	0.366	0.427	0.61	0.85	-3	-147.07	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:46:374	WTRIGHT(D0:74:13:DA:DA:8C)	0.094	0.991	-0.033		-0.671	0.183	0.85	-3.01	-147.07	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:46:374	WTRIGHT(D0:74:13:DA:DA:8C)	0.077	0.987	-0.025	-0.061	-0.671	-0.183	0.85	-3.01	-147.08	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:46:386	WTLEFT(C3:11:EA:D7:53:77)	-0.014		1.003	0.427	0.061		0.09	1.55	-90.67	-80.36	-0.98	8.624	27.5	100
2025-6-24 23:34:46:387	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.001	1	0.183	0.061		0.09	1.55	-90.67	-80.36	-0.98	8.624	27.5	100
2025-6-24 23:34:46:417	WTLEFT(C3:11:EA:D7:53:77)	-0.004	-0.002	1.001	0.305	-0.122	0.061	0.1	1.55	-90.67	-80.36	-0.98	8.624	27.5	100
2025-6-24 23:34:46:417	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.004	1.002	0.183		-0.122	0.1	1.55	-90.67	-80.36	-0.98	8.624	27.5	100
2025-6-24 23:34:46:438	WTRIGHT(D0:74:13:DA:DA:8C)	0.095	0.993	-0.029	0.061	-0.244	0.183	0.85	-3.01	-147.08	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:46:438	WTRIGHT(D0:74:13:DA:DA:8C)	0.083	0.991	-0.024	0.122		0.061	0.85	-3.01	-147.08	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:46:439	WTRIGHT(D0:74:13:DA:DA:8C)	0.086	0.995	-0.034	0.061	-0.061	0.244	0.85	-3.02	-147.07	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:46:439	WTRIGHT(D0:74:13:DA:DA:8C)	0.085	0.992	-0.032			0.305	0.85	-3.02	-147.07	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:46:444	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.004	1.001	0.427	-0.183		0.11	1.55	-90.67	-80.36	-0.98	8.624	27.5	100
2025-6-24 23:34:46:444	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.013	0.992	0.305	-0.122	0.122	0.12	1.55	-90.67	-80.36	-0.98	8.624	27.5	100
2025-6-24 23:34:46:495	WTRIGHT(D0:74:13:DA:DA:8C)	0.083	0.997	-0.034	-0.061	-0.183	0.61	0.84	-3.03	-147.07	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:46:495	WTRIGHT(D0:74:13:DA:DA:8C)	0.093	0.984	-0.025		-0.122	0.854	0.84	-3.04	-147.07	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:46:503	WTLEFT(C3:11:EA:D7:53:77)	-0.011		1	0.427	0.122		0.13	1.55	-90.67	-80.36	-0.98	8.624	27.5	100
2025-6-24 23:34:46:503	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.009	0.998	0.488	0.061	-0.061	0.14	1.55	-90.67	-80.36	-0.98	8.624	27.5	100
2025-6-24 23:34:46:527	WTRIGHT(D0:74:13:DA:DA:8C)	0.09	0.994	-0.032	-0.183	-0.183	0.61	0.83	-3.05	-147.06	-56.742	-40.278	81.242	27.5	100
2025-6-24 23:34:46:527	WTRIGHT(D0:74:13:DA:DA:8C)	0.05	0.997	-0.035	-0.427	-0.366	0.916	0.83	-3.07	-147.07	-56.742	-40.278	81.242	28.3	100
2025-6-24 23:34:46:536	WTLEFT(C3:11:EA:D7:53:77)	-0.016	0.005	1.002	0.122	0.061		0.14	1.55	-90.68	-80.36	-0.98	8.624	27.5	100
2025-6-24 23:34:46:537	WTLEFT(C3:11:EA:D7:53:77)	-0.003		0.994	0.305	0.061	0.122	0.15	1.55	-90.68	-80.36	-0.98	8.624	27.5	100
2025-6-24 23:34:46:557	WTRIGHT(D0:74:13:DA:DA:8C)	0.074	1.005	-0.038	-0.732	-1.282	1.953	0.82	-3.1	-147.07	-56.742	-40.278	81.242	28.3	100
2025-6-24 23:34:46:558	WTRIGHT(D0:74:13:DA:DA:8C)	0.107	0.992	-0.021	-0.732	-1.404	2.93	0.81	-3.14	-147.1	-56.742	-40.278	81.242	28.3	100
2025-6-24 23:34:46:563	WTLEFT(C3:11:EA:D7:53:77)	-0.016	-0.004	1.044	1.282	0.305		0.17	1.56	-90.68	-80.36	-0.98	8.624	27.5	100
2025-6-24 23:34:46:563	WTLEFT(C3:11:EA:D7:53:77)	-0.013	0.002	1.011	2.258		0.061	0.21	1.56	-90.68	-80.36	-0.98	8.624	27.5	100
2025-6-24 23:34:46:613	WTRIGHT(D0:74:13:DA:DA:8C)	0.099	0.992	-0.021	-0.61	0.061	2.563	0.8	-3.2	-147.1	-56.742	-40.278	81.242	28.3	100
2025-6-24 23:34:46:613	WTRIGHT(D0:74:13:DA:DA:8C)	0.098	0.978	-0.018		1.526	1.709	0.79	-3.23	-147.07	-56.742	-40.278	81.242	28.3	100
2025-6-24 23:34:46:627	WTLEFT(C3:11:EA:D7:53:77)	-0.005	0.001	0.998	0.916	0.366		0.23	1.57	-90.68	-80.36	-0.98	8.624	27.5	100
2025-6-24 23:34:46:628	WTLEFT(C3:11:EA:D7:53:77)	-0.011	0.001	1.011	0.671	0.366	-0.061	0.25	1.57	-90.68	-80.36	-0.98	8.624	27.5	100
2025-6-24 23:34:46:642	WTRIGHT(D0:74:13:DA:DA:8C)	0.119	0.985	-0.021	0.366	1.831	1.648	0.79	-3.26	-147.03	-56.742	-40.278	81.242	28.3	100
2025-6-24 23:34:46:643	WTRIGHT(D0:74:13:DA:DA:8C)	0.099	0.984	-0.018	0.61	1.831	1.221	0.79	-3.3	-146.99	-56.742	-40.278	81.242	28.3	100
2025-6-24 23:34:46:657	WTLEFT(C3:11:EA:D7:53:77)	-0.008	0.008	1.004	0.488	0.122		0.26	1.57	-90.68	-80.36	-0.98	8.624	27.5	100
2025-6-24 23:34:46:658	WTLEFT(C3:11:EA:D7:53:77)	-0.013	0.001	1.001			-0.061	0.26	1.57	-90.68	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:675	WTRIGHT(D0:74:13:DA:DA:8C)	0.101	0.998	-0.033	0.793	1.648	0.122	0.8	-3.3	-146.95	-56.742	-40.278	81.242	28.3	100
2025-6-24 23:34:46:675	WTRIGHT(D0:74:13:DA:DA:8C)	0.095	0.992	-0.031	0.244	0.427		0.8	-3.31	-146.93	-56.742	-40.278	81.242	28.3	100
2025-6-24 23:34:46:684	WTLEFT(C3:11:EA:D7:53:77)	-0.008	0.003	0.997	0.122		0.061	0.26	1.57	-90.68	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:685	WTLEFT(C3:11:EA:D7:53:77)	-0.013	0.003	1	-0.61	-0.061		0.26	1.57	-90.68	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:737	WTRIGHT(D0:74:13:DA:DA:8C)	0.085	0.999	-0.035	0.122	-0.061	-0.488	0.81	-3.3	-146.93	-56.742	-40.278	81.242	28.3	100
2025-6-24 23:34:46:737	WTRIGHT(D0:74:13:DA:DA:8C)	0.095	0.991	-0.033	-0.488	-1.16		0.8	-3.3	-146.94	-56.742	-40.278	81.242	28.3	100
2025-6-24 23:34:46:743	WTLEFT(C3:11:EA:D7:53:77)	-0.011	0.003	0.999	-0.793	-0.244	0.061	0.24	1.57	-90.68	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:744	WTLEFT(C3:11:EA:D7:53:77)	-0.011	0.001	1.001	-0.916	-0.366		0.23	1.57	-90.68	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:764	WTRIGHT(D0:74:13:DA:DA:8C)	0.096	0.99	-0.027	-1.099	-1.404	-0.244	0.79	-3.3	-146.96	-56.742	-40.278	81.242	28.3	100
2025-6-24 23:34:46:765	WTRIGHT(D0:74:13:DA:DA:8C)	0.116	0.987	-0.024	-0.671	-1.038	-0.305	0.77	-3.3	-146.99	-56.938	-40.18	81.34	28.3	100
2025-6-24 23:34:46:774	WTLEFT(C3:11:EA:D7:53:77)	-0.011	0.001	0.996	-0.793			0.21	1.56	-90.68	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:775	WTLEFT(C3:11:EA:D7:53:77)	-0.011		0.999	-0.732	-0.244		0.19	1.56	-90.68	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:795	WTRIGHT(D0:74:13:DA:DA:8C)	0.086	1.039	-0.007	-0.977	1.038	-0.916	0.75	-3.28	-146.98	-56.938	-40.18	81.34	28.3	100
2025-6-24 23:34:46:795	WTRIGHT(D0:74:13:DA:DA:8C)	0.089	0.986	-0.025	-0.488	-0.305	-0.366	0.74	-3.27	-146.99	-56.938	-40.18	81.34	28.3	100
2025-6-24 23:34:46:805	WTLEFT(C3:11:EA:D7:53:77)	-0.009	0.001	1	-0.977			0.18	1.56	-90.68	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:805	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.001	0.996	-0.732			0.17	1.55	-90.68	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:855	WTRIGHT(D0:74:13:DA:DA:8C)	0.099	0.997	-0.029	-0.305	-0.061	-0.244	0.73	-3.27	-146.99	-56.938	-40.18	81.34	28.3	100
2025-6-24 23:34:46:856	WTRIGHT(D0:74:13:DA:DA:8C)	0.086	0.987	-0.029	-0.793		-0.244	0.71	-3.26	-146.99	-56.938	-40.18	81.34	28.3	100
2025-6-24 23:34:46:864	WTLEFT(C3:11:EA:D7:53:77)	-0.011	0.001	0.994	-0.366			0.16	1.56	-90.68	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:865	WTLEFT(C3:11:EA:D7:53:77)	-0.011		1.002	-0.366			0.15	1.56	-90.68	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:890	WTRIGHT(D0:74:13:DA:DA:8C)	0.087	0.991	-0.021	-0.671	-0.183	-0.244	0.7	-3.26	-146.99	-56.938	-40.18	81.34	28.3	100
2025-6-24 23:34:46:890	WTRIGHT(D0:74:13:DA:DA:8C)	0.093	0.988	-0.03	-0.549	-0.061	0.061	0.69	-3.26	-146.99	-56.938	-40.18	81.34	28.3	100
2025-6-24 23:34:46:894	WTLEFT(C3:11:EA:D7:53:77)	-0.01		0.999	-0.244			0.14	1.56	-90.68	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:894	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.001	0.997	-0.061			0.14	1.56	-90.68	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:924	WTLEFT(C3:11:EA:D7:53:77)	-0.009		0.997	-0.061	-0.122		0.14	1.56	-90.68	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:925	WTLEFT(C3:11:EA:D7:53:77)	-0.01		0.998	-0.061	-0.122		0.14	1.56	-90.68	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:944	WTRIGHT(D0:74:13:DA:DA:8C)	0.092	0.993	-0.02	-0.854	0.244		0.67	-3.26	-146.98	-56.938	-40.18	81.34	28.3	100
2025-6-24 23:34:46:944	WTRIGHT(D0:74:13:DA:DA:8C)	0.104	0.992	-0.03	-0.427	-0.061	0.671	0.66	-3.26	-146.98	-56.938	-40.18	81.34	28.3	100
2025-6-24 23:34:46:975	WTRIGHT(D0:74:13:DA:DA:8C)	0.097	0.986	-0.015	-0.183	0.305	-0.061	0.65	-3.27	-146.97	-56.938	-40.18	81.34	28.3	100
2025-6-24 23:34:46:975	WTRIGHT(D0:74:13:DA:DA:8C)	0.096	0.995	-0.031	-0.183	-0.122	-0.488	0.64	-3.26	-146.96	-56.938	-40.18	81.34	28.3	100
2025-6-24 23:34:46:987	WTLEFT(C3:11:EA:D7:53:77)	-0.01	0.002	0.996	-0.183	-0.122		0.14	1.55	-90.68	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:46:988	WTLEFT(C3:11:EA:D7:53:77)	-0.014	-0.001	1.001	-0.244			0.13	1.55	-90.68	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:47:4	WTRIGHT(D0:74:13:DA:DA:8C)	0.095	0.994	-0.021	0.122		-0.61	0.64	-3.25	-146.96	-56.938	-40.18	81.34	28.3	100
2025-6-24 23:34:47:5	WTRIGHT(D0:74:13:DA:DA:8C)	0.09	0.987	-0.025	0.183	-0.305	-0.61	0.64	-3.24	-146.96	-56.938	-40.18	81.34	28.3	100
2025-6-24 23:34:47:19	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.001	0.997	-0.122			0.13	1.55	-90.68	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:47:19	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.002	1	-0.305			0.13	1.55	-90.68	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:47:35	WTRIGHT(D0:74:13:DA:DA:8C)	0.095	0.99	-0.026	0.305	-0.183	-0.854	0.64	-3.22	-146.96	-56.938	-40.18	81.34	28.3	100
2025-6-24 23:34:47:36	WTRIGHT(D0:74:13:DA:DA:8C)	0.089	0.991	-0.024	0.427	-0.244	-0.977	0.65	-3.21	-146.96	-56.938	-40.18	81.34	28.3	100
2025-6-24 23:34:47:44	WTLEFT(C3:11:EA:D7:53:77)	-0.01		1.001	-0.061			0.13	1.55	-90.68	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:47:44	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.001	0.999	-0.305	-0.061		0.12	1.55	-90.69	-80.458	-0.98	8.722	27.5	100
2025-6-24 23:34:47:96	WTRIGHT(D0:74:13:DA:DA:8C)	0.088	0.991	-0.026	0.427		-0.793	0.65	-3.19	-146.96	-56.938	-40.18	81.34	28.3	100
2025-6-24 23:34:47:97	WTRIGHT(D0:74:13:DA:DA:8C)	0.091	0.99	-0.018	0.305		-0.366	0.65	-3.18	-146.96	-56.938	-40.18	81.34	28.3	100
2025-6-24 23:34:47:108	WTLEFT(C3:11:EA:D7:53:77)	-0.011		0.997	0.061			0.12	1.55	-90.69	-80.458	-0.98	8.82	27.5	100
2025-6-24 23:34:47:108	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.001	1	-0.122			0.12	1.55	-90.69	-80.458	-0.98	8.82	27.5	100
2025-6-24 23:34:47:124	WTRIGHT(D0:74:13:DA:DA:8C)	0.1	0.992	-0.022	0.671	0.61	-0.732	0.66	-3.17	-146.95	-56.938	-40.18	81.34	28.3	100
2025-6-24 23:34:47:125	WTRIGHT(D0:74:13:DA:DA:8C)	0.081	0.989	-0.023	0.732	0.671	-0.61	0.66	-3.16	-146.93	-56.938	-40.18	81.34	28.3	100
2025-6-24 23:34:47:137	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.001	0.997	-0.061			0.11	1.55	-90.69	-80.458	-0.98	8.82	27.5	100
2025-6-24 23:34:47:137	WTLEFT(C3:11:EA:D7:53:77)	-0.012		0.999	-0.244			0.11	1.55	-90.69	-80.458	-0.98	8.82	27.5	100
2025-6-24 23:34:47:154	WTRIGHT(D0:74:13:DA:DA:8C)	0.089	0.996	-0.031	0.61	0.61	-0.488	0.68	-3.15	-146.91	-56.938	-40.18	81.34	28.3	100
2025-6-24 23:34:47:155	WTRIGHT(D0:74:13:DA:DA:8C)	0.088	0.991	-0.024	0.427	0.305		0.68	-3.15	-146.9	-56.938	-40.18	81.34	28.3	100
2025-6-24 23:34:47:167	WTLEFT(C3:11:EA:D7:53:77)	-0.009		0.996	-0.183	-0.061		0.11	1.55	-90.69	-80.458	-0.98	8.82	27.5	100
2025-6-24 23:34:47:168	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.001	0.998	-0.061	-0.183		0.11	1.55	-90.69	-80.458	-0.98	8.82	27.5	100
2025-6-24 23:34:47:231	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.001	0.997		-0.122		0.11	1.55	-90.69	-80.458	-0.98	8.82	27.5	100
2025-6-24 23:34:47:231	WTLEFT(C3:11:EA:D7:53:77)	-0.01	0.001	0.998		-0.061		0.11	1.55	-90.69	-80.458	-0.98	8.82	27.5	100
2025-6-24 23:34:47:233	WTRIGHT(D0:74:13:DA:DA:8C)	0.093	0.991	-0.024	0.61	0.732		0.69	-3.15	-146.88	-56.938	-40.18	81.242	28.3	100
2025-6-24 23:34:47:233	WTRIGHT(D0:74:13:DA:DA:8C)	0.093	0.989	-0.027	0.427	0.488	-0.061	0.69	-3.14	-146.87	-56.938	-40.18	81.242	28.3	100
2025-6-24 23:34:47:243	WTRIGHT(D0:74:13:DA:DA:8C)	0.09	0.992	-0.025	0.244	0.366	-0.366	0.7	-3.14	-146.85	-56.938	-40.18	81.242	28.3	100
2025-6-24 23:34:47:243	WTRIGHT(D0:74:13:DA:DA:8C)	0.091	0.995	-0.028	0.244	0.244	-0.366	0.7	-3.13	-146.85	-56.938	-40.18	81.242	28.3	100
2025-6-24 23:34:47:254	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.001	1	-0.244	-0.061		0.1	1.55	-90.69	-80.458	-0.98	8.82	27.5	100
2025-6-24 23:34:47:254	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.001	0.998		-0.061		0.1	1.55	-90.69	-80.458	-0.98	8.82	27.5	100
2025-6-24 23:34:47:274	WTRIGHT(D0:74:13:DA:DA:8C)	0.097	0.99	-0.024	0.305	0.305	-0.244	0.7	-3.13	-146.84	-56.938	-40.18	81.242	28.3	100
2025-6-24 23:34:47:275	WTRIGHT(D0:74:13:DA:DA:8C)	0.094	0.991	-0.027	0.427	0.427	-0.366	0.7	-3.12	-146.83	-56.938	-40.18	81.242	28.3	100
2025-6-24 23:34:47:285	WTLEFT(C3:11:EA:D7:53:77)	-0.011		1		-0.061		0.1	1.55	-90.69	-80.458	-0.98	8.82	27.5	100
2025-6-24 23:34:47:285	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.002	0.998				0.1	1.55	-90.69	-80.458	-0.98	8.82	27.5	100
