时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	温度(°C)	电量(%)
2025-6-24 23:36:14:559	WTLEFT(C3:11:EA:D7:53:77)	-0.011	0.024	1.016	0.854	0.549	85.51	0.47	0.23	-100.97	-88.004	-15.68	-2.352	27.7	100
2025-6-24 23:36:14:559	WTLEFT(C3:11:EA:D7:53:77)	-0.096	-0.041	0.955	2.38	1.77	87.158	0.48	0.23	-99.22	-88.004	-15.68	-2.352	27.7	100
2025-6-24 23:36:14:573	WTRIGHT(D0:74:13:DA:DA:8C)	0.144	1.002	-0.065	6.226	83.74	-8.423	1.8	-5.05	-145.28	-64.19	-39.69	79.576	28.3	100
2025-6-24 23:36:14:574	WTRIGHT(D0:74:13:DA:DA:8C)	0.158	0.931	-0.037	6.531	79.712	-9.338	1.7	-4.92	-143.62	-64.19	-39.69	79.576	28.3	100
2025-6-24 23:36:14:604	WTRIGHT(D0:74:13:DA:DA:8C)	0.139	1.01	-0.039	8.057	76.172	-9.583	1.64	-4.77	-142.08	-64.19	-39.69	79.576	28.3	100
2025-6-24 23:36:14:604	WTRIGHT(D0:74:13:DA:DA:8C)	0.129	0.964	-0.041	8.728	70.374	-9.155	1.63	-4.64	-140.66	-64.19	-39.69	79.576	28.3	100
2025-6-24 23:36:14:617	WTLEFT(C3:11:EA:D7:53:77)	-0.103	-0.037	1	0.244	0.366	85.632	0.45	0.23	-97.48	-88.004	-15.68	-2.352	27.7	100
2025-6-24 23:36:14:619	WTLEFT(C3:11:EA:D7:53:77)	-0.079	-0.069	1.006	-0.549	1.16	80.75	0.41	0.24	-95.84	-88.004	-15.68	-2.352	27.7	100
2025-6-24 23:36:14:643	WTLEFT(C3:11:EA:D7:53:77)	-0.053	-0.128	0.968	-1.099	0.244	73.975	0.35	0.25	-94.33	-88.004	-15.68	-2.352	27.7	100
2025-6-24 23:36:14:644	WTLEFT(C3:11:EA:D7:53:77)	-0.027	-0.103	1.005	-1.709	-0.488	68.054	0.27	0.26	-92.96	-88.004	-15.68	-2.352	27.7	100
2025-6-24 23:36:14:664	WTRIGHT(D0:74:13:DA:DA:8C)	0.141	0.992	-0.035	9.033	65.063	-8.606	1.65	-4.51	-139.38	-64.19	-39.69	79.576	28.3	100
2025-6-24 23:36:14:664	WTRIGHT(D0:74:13:DA:DA:8C)	0.163	0.983	-0.03	8.911	61.035	-8.057	1.67	-4.4	-138.21	-64.19	-39.69	79.576	28.3	100
2025-6-24 23:36:14:673	WTLEFT(C3:11:EA:D7:53:77)	-0.025	-0.092	0.98	-1.831	-0.793	63.171	0.2	0.28	-91.7	-88.004	-15.68	-2.352	27.7	100
2025-6-24 23:36:14:673	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.025	0.974	-1.038	-0.549	59.448	0.13	0.3	-90.53	-88.004	-15.68	-2.352	27.7	100
2025-6-24 23:36:14:694	WTRIGHT(D0:74:13:DA:DA:8C)	0.139	0.99	-0.06	8.423	57.983	-7.385	1.7	-4.31	-137.14	-64.19	-39.69	79.576	28.3	100
2025-6-24 23:36:14:694	WTRIGHT(D0:74:13:DA:DA:8C)	0.124	0.986	-0.072	7.263	56.946	-6.958	1.71	-4.22	-136.12	-64.19	-39.69	79.576	28.3	100
2025-6-24 23:36:14:703	WTLEFT(C3:11:EA:D7:53:77)	0.03	0.041	0.979	-0.732	-0.122	58.35	0.07	0.31	-89.42	-88.004	-15.68	-2.352	27.7	100
2025-6-24 23:36:14:703	WTLEFT(C3:11:EA:D7:53:77)	0.013	0.029	0.991	-0.671		59.021	0.02	0.32	-88.31	-88.004	-15.68	-2.352	27.7	100
2025-6-24 23:36:14:725	WTRIGHT(D0:74:13:DA:DA:8C)	0.081	1.016	-0.082	6.409	57.068	-5.676	1.72	-4.16	-135.12	-64.19	-39.69	79.576	28.3	100
2025-6-24 23:36:14:726	WTRIGHT(D0:74:13:DA:DA:8C)	0.085	0.969	-0.068	6.47	58.533	-4.028	1.72	-4.14	-134.13	-64.19	-39.69	79.576	28.3	100
2025-6-24 23:36:14:741	WTLEFT(C3:11:EA:D7:53:77)	0.011	0.09	1.005	0.488	0.122	60.852	0.01	0.35	-87.17	-88.004	-15.68	-2.352	27.7	100
2025-6-24 23:36:14:742	WTLEFT(C3:11:EA:D7:53:77)	0.018	0.003	0.985	0.793	0.488	63.904	0.01	0.37	-86	-88.004	-15.68	-2.352	27.7	100
2025-6-24 23:36:14:786	WTRIGHT(D0:74:13:DA:DA:8C)	0.201	0.97	-0.027	6.47	63.293	-6.836	1.71	-4.08	-133.07	-64.19	-39.69	79.576	28.3	100
2025-6-24 23:36:14:787	WTRIGHT(D0:74:13:DA:DA:8C)	0.057	1.108	-0.024	10.193	60.791	-3.052	1.72	-4	-131.99	-64.19	-39.69	79.576	28.3	100
2025-6-24 23:36:14:805	WTLEFT(C3:11:EA:D7:53:77)	0.015	-0.057	0.996	0.732	0.427	67.749	0.01	0.4	-84.76	-88.004	-15.68	-2.352	27.7	100
2025-6-24 23:36:14:806	WTLEFT(C3:11:EA:D7:53:77)	-0.042	-0.04	0.973	0.916	1.038	71.594	0.01	0.43	-83.45	-88.004	-15.68	-2.352	27.7	100
2025-6-24 23:36:14:816	WTRIGHT(D0:74:13:DA:DA:8C)	0.188	0.984	-0.098	5.981	59.631	-6.958	1.74	-3.96	-131.01	-64.19	-39.69	79.576	28.3	100
2025-6-24 23:36:14:816	WTRIGHT(D0:74:13:DA:DA:8C)	0.268	1.007	-0.111	4.089	55.237	-6.897	1.72	-3.9	-130.09	-64.19	-39.69	79.576	28.3	100
2025-6-24 23:36:14:847	WTRIGHT(D0:74:13:DA:DA:8C)	0.31	0.953	-0.087	4.7	48.584	-6.897	1.71	-3.83	-129.33	-64.19	-39.69	79.576	28.3	100
2025-6-24 23:36:14:848	WTRIGHT(D0:74:13:DA:DA:8C)	0.375	0.971	-0.117	5.371	42.419	-8.484	1.72	-3.75	-128.68	-64.19	-39.69	79.576	28.3	100
2025-6-24 23:36:14:852	WTLEFT(C3:11:EA:D7:53:77)	-0.101	-0.018	1.017	-0.122	0.793	72.327	0.01	0.47	-82.11	-88.004	-15.68	-2.352	27.7	100
2025-6-24 23:36:14:853	WTLEFT(C3:11:EA:D7:53:77)	-0.126	-0.021	1.031	-0.366	0.61	68.176		0.51	-80.83	-88.004	-15.68	-2.352	27.7	100
2025-6-24 23:36:14:854	WTLEFT(C3:11:EA:D7:53:77)	-0.153	0.035	0.993	-0.244	1.221	59.509	-0.01	0.57	-79.69	-88.004	-15.68	-2.352	27.7	100
2025-6-24 23:36:14:854	WTLEFT(C3:11:EA:D7:53:77)	-0.145	0.065	0.991	-0.122	0.549	46.814	-0.01	0.63	-78.79	-88.004	-15.68	-2.352	27.7	100
2025-6-24 23:36:14:907	WTRIGHT(D0:74:13:DA:DA:8C)	0.418	0.945	-0.103	5.798	33.997	-7.019	1.77	-3.7	-128.22	-64.19	-39.69	79.576	28.3	100
2025-6-24 23:36:14:908	WTRIGHT(D0:74:13:DA:DA:8C)	0.449	0.976	-0.138	6.592	23.987	-3.723	1.85	-3.72	-127.96	-64.19	-39.69	79.576	28.3	100
2025-6-24 23:36:14:915	WTLEFT(C3:11:EA:D7:53:77)	-0.161	0.126	1.01		0.549	32.166	0.01	0.7	-78.17	-80.654	1.176	0.196	27.7	100
2025-6-24 23:36:14:915	WTLEFT(C3:11:EA:D7:53:77)	-0.102	0.115	0.99	0.183	0.427	15.747	0.04	0.77	-77.87	-80.654	1.176	0.196	27.7	100
2025-6-24 23:36:14:946	WTLEFT(C3:11:EA:D7:53:77)	-0.013	0.092	0.995	0.366	0.122	1.465	0.09	0.84	-77.87	-80.654	1.176	0.196	27.7	100
2025-6-24 23:36:14:947	WTLEFT(C3:11:EA:D7:53:77)	-0.009	0.002	0.999	-0.183	0.366	0.122	0.13	0.91	-78	-80.654	1.176	0.196	27.7	100
2025-6-24 23:36:14:968	WTRIGHT(D0:74:13:DA:DA:8C)	0.285	0.926	-0.125	5.127	10.986	-1.099	1.92	-3.82	-127.96	-64.19	-39.69	79.576	28.3	100
2025-6-24 23:36:14:968	WTRIGHT(D0:74:13:DA:DA:8C)	0.187	0.983	-0.118	2.808	4.333	-3.601	1.99	-3.93	-128.21	-50.176	-41.65	87.71	28.3	100
2025-6-24 23:36:14:976	WTLEFT(C3:11:EA:D7:53:77)	-0.007	0.002	0.997	-0.122	0.183		0.16	0.97	-78.12	-80.654	1.176	0.196	27.7	100
2025-6-24 23:36:14:976	WTLEFT(C3:11:EA:D7:53:77)	-0.01		1.003	-0.183	0.427		0.18	1.01	-78.24	-80.654	1.176	0.196	27.7	100
2025-6-24 23:36:14:996	WTRIGHT(D0:74:13:DA:DA:8C)	0.113	0.991	-0.058	1.831	-4.822	-1.892	2.06	-4.02	-128.62	-50.176	-41.65	87.71	28.3	100
2025-6-24 23:36:14:996	WTRIGHT(D0:74:13:DA:DA:8C)	0.133	1.055	-0.173	-0.793	-9.277	-5.92	2.1	-4.03	-129.1	-50.176	-41.65	87.71	28.3	100
2025-6-24 23:36:15:26	WTRIGHT(D0:74:13:DA:DA:8C)	0.085	0.977	-0.063	-1.892	-9.277	-7.568	2.09	-3.96	-129.59	-50.176	-41.65	87.71	28.3	100
2025-6-24 23:36:15:28	WTRIGHT(D0:74:13:DA:DA:8C)	0.102	0.986	-0.087	-1.892	-6.836	-8.728	2.08	-3.84	-130.03	-50.176	-41.65	87.71	28.3	100
2025-6-24 23:36:15:36	WTLEFT(C3:11:EA:D7:53:77)	-0.016	0.001	1.004	-0.427	0.244	0.183	0.2	1.05	-78.36	-80.654	1.176	0.196	27.7	100
2025-6-24 23:36:15:36	WTLEFT(C3:11:EA:D7:53:77)	-0.007	0.005	0.998	-0.427	0.793	-0.061	0.21	1.09	-78.48	-80.654	1.176	0.196	27.7	100
2025-6-24 23:36:15:58	WTRIGHT(D0:74:13:DA:DA:8C)	0.03	0.995	-0.056	-0.183	-2.991	-7.507	2.08	-3.74	-130.4	-50.176	-41.65	87.71	28.3	100
2025-6-24 23:36:15:58	WTRIGHT(D0:74:13:DA:DA:8C)	0.039	0.971	-0.044	2.136	0.488	-3.479	2.13	-3.68	-130.68	-50.176	-41.65	87.71	28.3	100
2025-6-24 23:36:15:64	WTLEFT(C3:11:EA:D7:53:77)	-0.009		1.004	-0.549	0.61		0.21	1.13	-78.59	-80.654	1.176	0.196	27.7	100
2025-6-24 23:36:15:64	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.002	0.998		0.122		0.22	1.16	-78.7	-80.654	1.176	0.196	27.7	100
2025-6-24 23:36:15:83	WTRIGHT(D0:74:13:DA:DA:8C)	0.082	0.99	-0.085	2.258	1.465	-0.122	2.18	-3.68	-130.92	-50.176	-41.65	87.71	28.3	100
2025-6-24 23:36:15:84	WTRIGHT(D0:74:13:DA:DA:8C)	0.094	0.996	-0.105	1.099	1.282	1.953	2.22	-3.73	-131.15	-50.176	-41.65	87.71	28.3	100
2025-6-24 23:36:15:95	WTLEFT(C3:11:EA:D7:53:77)	-0.016		1	0.305	-0.122		0.23	1.18	-78.81	-80.654	1.176	0.196	27.7	100
2025-6-24 23:36:15:96	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.005	1.002	0.183	-0.244	-0.061	0.25	1.19	-78.92	-80.654	1.176	0.196	27.7	100
2025-6-24 23:36:15:151	WTRIGHT(D0:74:13:DA:DA:8C)	0.149	0.99	-0.089	-0.366	0.366	3.418	2.25	-3.8	-131.4	-50.176	-41.65	87.71	28.3	100
2025-6-24 23:36:15:152	WTRIGHT(D0:74:13:DA:DA:8C)	0.165	0.987	-0.086	-0.671		1.709	2.25	-3.86	-131.65	-50.176	-41.65	87.71	28.3	100
2025-6-24 23:36:15:159	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.002	1.002	0.244	-0.061	0.061	0.26	1.2	-79.02	-80.654	1.176	0.196	27.7	100
2025-6-24 23:36:15:159	WTLEFT(C3:11:EA:D7:53:77)	-0.011	0.004	1.001		0.305		0.27	1.21	-79.13	-80.654	1.176	0.196	27.7	100
2025-6-24 23:36:15:175	WTRIGHT(D0:74:13:DA:DA:8C)	0.257	0.983	-0.07	-0.427	-0.427	-1.099	2.26	-3.87	-131.9	-50.176	-41.65	87.71	28.3	100
2025-6-24 23:36:15:176	WTRIGHT(D0:74:13:DA:DA:8C)	0.114	0.918	-0.099	-0.793	-0.916	-6.47	2.27	-3.81	-132.16	-50.176	-41.65	87.71	28.3	100
2025-6-24 23:36:15:184	WTLEFT(C3:11:EA:D7:53:77)	-0.01	0.007	1.011	-0.732	0.793		0.27	1.24	-79.24	-80.654	1.176	0.196	27.7	100
2025-6-24 23:36:15:184	WTLEFT(C3:11:EA:D7:53:77)	-0.025		1.019	-2.563	2.197	0.061	0.24	1.27	-79.34	-80.654	1.176	0.196	27.7	100
2025-6-24 23:36:15:203	WTRIGHT(D0:74:13:DA:DA:8C)	0.059	0.812	-0.112	-3.296	-2.93	-7.08	2.26	-3.68	-132.41	-50.176	-41.65	87.71	28.3	100
2025-6-24 23:36:15:204	WTRIGHT(D0:74:13:DA:DA:8C)	0.075	1	-0.089	-2.258	-1.16	-3.906	2.24	-3.6	-132.68	-50.176	-41.65	87.71	28.3	100
2025-6-24 23:36:15:253	WTLEFT(C3:11:EA:D7:53:77)	-0.016	-0.001	0.976	-2.197	2.38		0.19	1.32	-79.44	-80.654	1.176	0.196	27.7	100
2025-6-24 23:36:15:253	WTLEFT(C3:11:EA:D7:53:77)		0.009	0.987	-2.319	0.671	-0.061	0.14	1.35	-79.54	-80.654	1.176	0.196	27.7	100
2025-6-24 23:36:15:265	WTRIGHT(D0:74:13:DA:DA:8C)	0.097	1.004	-0.047	-1.526	-0.061	-1.526	2.22	-3.57	-132.92	-50.176	-41.65	87.71	28.3	100
2025-6-24 23:36:15:265	WTRIGHT(D0:74:13:DA:DA:8C)	0.115	0.99	-0.063	-1.16	-0.122	-1.709	2.21	-3.54	-133.17	-50.176	-41.65	87.71	28.3	100
2025-6-24 23:36:15:275	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.007	1.024	-2.197	0.061	-0.122	0.1	1.36	-79.64	-80.654	1.176	0.196	27.7	100
2025-6-24 23:36:15:276	WTLEFT(C3:11:EA:D7:53:77)	-0.014	0.003	0.995	-2.686	0.183		0.06	1.37	-79.74	-79.282	3.038	0.49	27.7	100
2025-6-24 23:36:15:296	WTRIGHT(D0:74:13:DA:DA:8C)	0.09	1	-0.068	-0.977	0.427	-3.967	2.21	-3.5	-133.39	-50.176	-41.65	87.71	28.3	100
2025-6-24 23:36:15:297	WTRIGHT(D0:74:13:DA:DA:8C)	0.119	1.003	-0.088	0.061	0.305	-4.761	2.23	-3.42	-133.59	-49.588	-41.356	88.102	28.3	100
2025-6-24 23:36:15:304	WTLEFT(C3:11:EA:D7:53:77)	-0.015	0.006	1.015	-2.991	0.671		0.01	1.38	-79.83	-79.282	3.038	0.49	27.7	100
2025-6-24 23:36:15:304	WTLEFT(C3:11:EA:D7:53:77)	-0.015	-0.002	1.004	-2.991	-0.122		-0.04	1.4	-79.93	-79.282	3.038	0.49	27.7	100
2025-6-24 23:36:15:355	WTRIGHT(D0:74:13:DA:DA:8C)	0.095	0.958	-0.112	0.061	0.305	-5.676	2.24	-3.32	-133.8	-49.588	-41.356	88.102	28.3	100
2025-6-24 23:36:15:355	WTRIGHT(D0:74:13:DA:DA:8C)	-0.045	0.987	-0.092	-0.793	-0.61	-6.165	2.25	-3.22	-134.02	-49.588	-41.356	88.102	28.3	100
2025-6-24 23:36:15:366	WTLEFT(C3:11:EA:D7:53:77)	0.002	-0.026	0.95	-2.747	0.305		-0.1	1.41	-80.02	-79.282	3.038	0.49	27.7	100
2025-6-24 23:36:15:366	WTLEFT(C3:11:EA:D7:53:77)	-0.016	-0.008	1.004	-2.319	0.305		-0.15	1.42	-80.12	-79.282	3.038	0.49	27.7	100
2025-6-24 23:36:15:384	WTRIGHT(D0:74:13:DA:DA:8C)	0.055	0.958	-0.122	-1.404	-2.502	-2.686	2.24	-3.15	-134.17	-49.588	-41.356	88.102	28.3	100
2025-6-24 23:36:15:384	WTRIGHT(D0:74:13:DA:DA:8C)	0.071	1.013	-0.078	0.244	-1.526	4.456	2.26	-3.18	-134.42	-49.588	-41.356	88.102	28.3	100
2025-6-24 23:36:15:394	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.019	0.944	2.319	-1.831	-0.061	-0.14	1.41	-80.21	-79.282	3.038	0.49	27.7	100
2025-6-24 23:36:15:395	WTLEFT(C3:11:EA:D7:53:77)	-0.018	-0.005	1.028	2.747	-1.648		-0.08	1.37	-80.3	-79.282	3.038	0.49	27.7	100
2025-6-24 23:36:15:413	WTRIGHT(D0:74:13:DA:DA:8C)	0.051	0.985	-0.079	0.671	-0.305	3.662	2.26	-3.26	-134.55	-49.588	-41.356	88.102	28.3	100
2025-6-24 23:36:15:414	WTRIGHT(D0:74:13:DA:DA:8C)	0.136	0.984	-0.052	1.526	0.854	6.409	2.3	-3.35	-134.75	-49.588	-41.356	88.102	28.3	100
2025-6-24 23:36:15:433	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.005	0.997	2.991	-1.16		-0.03	1.36	-80.39	-79.282	3.038	0.49	27.7	100
2025-6-24 23:36:15:433	WTLEFT(C3:11:EA:D7:53:77)	-0.014		1.008	3.662	-1.587		0.04	1.33	-80.47	-79.282	3.038	0.49	27.7	100
2025-6-24 23:36:15:475	WTRIGHT(D0:74:13:DA:DA:8C)	0.147	0.999	-0.075	2.38	1.648	6.409	2.35	-3.47	-134.93	-49.588	-41.356	88.102	28.3	100
2025-6-24 23:36:15:475	WTRIGHT(D0:74:13:DA:DA:8C)	0.134	0.989	-0.088	2.869	1.892	3.662	2.41	-3.56	-135.11	-49.588	-41.356	88.102	28.3	100
2025-6-24 23:36:15:484	WTLEFT(C3:11:EA:D7:53:77)	-0.013	0.002	1.02	2.625	-1.099		0.1	1.32	-80.56	-79.282	3.038	0.49	27.7	100
2025-6-24 23:36:15:485	WTLEFT(C3:11:EA:D7:53:77)	-0.014	0.002	1.009	0.977	-0.671		0.13	1.31	-80.65	-79.282	3.038	0.49	27.7	100
2025-6-24 23:36:15:505	WTRIGHT(D0:74:13:DA:DA:8C)	0.14	0.99	-0.077	3.052	1.953	1.16	2.48	-3.6	-135.28	-49.588	-41.356	88.102	28.3	100
2025-6-24 23:36:15:505	WTRIGHT(D0:74:13:DA:DA:8C)	0.159	1.004	-0.114	2.747	0.732	-1.526	2.54	-3.59	-135.46	-49.588	-41.356	88.102	28.3	100
2025-6-24 23:36:15:516	WTLEFT(C3:11:EA:D7:53:77)	-0.008	0.002	1.006	0.183	-0.305		0.14	1.3	-80.74	-79.282	3.038	0.49	27.7	100
2025-6-24 23:36:15:517	WTLEFT(C3:11:EA:D7:53:77)	-0.016	0.001	1.009	-0.671	0.061		0.13	1.31	-80.82	-79.282	3.038	0.49	27.7	100
2025-6-24 23:36:15:533	WTRIGHT(D0:74:13:DA:DA:8C)	0.099	0.97	-0.107	0.732	-0.977	-5.005	2.58	-3.53	-135.65	-49.588	-41.356	88.102	28.3	100
2025-6-24 23:36:15:533	WTRIGHT(D0:74:13:DA:DA:8C)	0.045	1.008	-0.106	1.221	-2.869	-7.568	2.61	-3.41	-135.89	-49.588	-41.356	88.102	28.3	100
2025-6-24 23:36:15:545	WTLEFT(C3:11:EA:D7:53:77)	-0.008	0.001	1.004	-1.648	0.305		0.11	1.31	-80.91	-79.282	3.038	0.49	27.7	100
2025-6-24 23:36:15:546	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.003	1.018	-2.502	0.854		0.07	1.33	-80.99	-79.282	3.038	0.49	27.7	100
2025-6-24 23:36:15:600	WTRIGHT(D0:74:13:DA:DA:8C)	0.011	0.984	-0.061	0.122	-2.686	-7.996	2.62	-3.26	-136.13	-49.588	-41.356	88.102	28.3	100
2025-6-24 23:36:15:601	WTRIGHT(D0:74:13:DA:DA:8C)	0.118	1.022	-0.131	-1.648	-2.991	-5.92	2.61	-3.13	-136.39	-49.588	-41.356	88.102	28.3	100
2025-6-24 23:36:15:606	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.012	0.971	-2.441	0.61		0.02	1.35	-81.07	-79.282	3.038	0.49	27.7	100
2025-6-24 23:36:15:606	WTLEFT(C3:11:EA:D7:53:77)	-0.012		0.996	-0.793			-0.01	1.36	-81.16	-79.282	3.038	0.49	27.7	100
2025-6-24 23:36:15:626	WTRIGHT(D0:74:13:DA:DA:8C)	0.063	1.027	-0.034	0.671	-0.366	-3.784	2.61	-3.04	-136.61	-49.588	-41.356	88.102	28.3	100
2025-6-24 23:36:15:626	WTRIGHT(D0:74:13:DA:DA:8C)	0.055	0.99	-0.093	-0.854	-2.014	-2.686	2.61	-2.98	-136.83	-49.588	-41.356	88.102	28.3	100
2025-6-24 23:36:15:634	WTLEFT(C3:11:EA:D7:53:77)	-0.009		0.998	-0.977			-0.02	1.36	-81.24	-79.282	3.038	0.49	27.7	100
2025-6-24 23:36:15:635	WTLEFT(C3:11:EA:D7:53:77)	-0.016		1.016	-0.793	0.122		-0.04	1.37	-81.32	-79.282	3.038	0.49	27.7	100
2025-6-24 23:36:15:657	WTRIGHT(D0:74:13:DA:DA:8C)	0.063	0.976	-0.077	-0.732	-1.038	-0.549	2.61	-2.95	-137.03	-49.588	-41.356	88.102	28.3	100
2025-6-24 23:36:15:658	WTRIGHT(D0:74:13:DA:DA:8C)	0.097	0.987	-0.073	-0.671	-0.122	2.014	2.61	-2.97	-137.21	-49.588	-41.356	88.102	28.3	100
2025-6-24 23:36:15:666	WTLEFT(C3:11:EA:D7:53:77)	-0.015	-0.004	0.987	-0.305	-0.366		-0.05	1.37	-81.39	-79.282	3.038	0.49	27.7	100
2025-6-24 23:36:15:666	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.001	1.001	0.122	-0.488		-0.04	1.36	-81.47	-79.282	3.038	0.49	27.7	100
2025-6-24 23:36:15:715	WTRIGHT(D0:74:13:DA:DA:8C)	0.104	0.988	-0.073	-0.488		2.563	2.61	-3	-137.39	-49.588	-41.356	88.102	28.3	100
2025-6-24 23:36:15:715	WTRIGHT(D0:74:13:DA:DA:8C)	0.121	0.996	-0.084	-0.488	0.122	1.099	2.62	-3.04	-137.56	-49.588	-41.356	88.102	28.3	100
2025-6-24 23:36:15:744	WTRIGHT(D0:74:13:DA:DA:8C)	0.1	0.98	-0.069	-0.122	0.122	0.305	2.63	-3.05	-137.72	-49.588	-41.062	87.906	28.3	100
2025-6-24 23:36:15:745	WTRIGHT(D0:74:13:DA:DA:8C)	0.062	0.992	-0.076	-0.244	0.732	-0.671	2.63	-3.04	-137.88	-49.588	-41.062	87.906	28.3	100
2025-6-24 23:36:15:760	WTLEFT(C3:11:EA:D7:53:77)	-0.008		1.012	-0.427	-0.366		-0.05	1.36	-81.55	-79.38	2.94	0.588	27.7	100
2025-6-24 23:36:15:761	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.006	1	-0.793			-0.06	1.36	-81.62	-79.38	2.94	0.588	27.7	100
2025-6-24 23:36:15:762	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.003	1.015	-1.404	0.061		-0.08	1.36	-81.7	-79.38	2.94	0.588	27.7	100
2025-6-24 23:36:15:762	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.006	1.005	-2.258	0.122		-0.12	1.37	-81.77	-79.38	2.94	0.588	27.7	100
2025-6-24 23:36:15:773	WTRIGHT(D0:74:13:DA:DA:8C)	0.048	0.989	-0.076	-0.183	1.16	-0.488	2.64	-3.03	-138.03	-49.588	-41.062	87.906	28.3	100
2025-6-24 23:36:15:773	WTRIGHT(D0:74:13:DA:DA:8C)	0.076	0.982	-0.067		1.404	1.648	2.64	-3.05	-138.18	-49.588	-41.062	87.906	28.3	100
2025-6-24 23:36:15:785	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.01	0.982	-1.709			-0.16	1.37	-81.84	-79.38	2.94	0.588	27.7	100
2025-6-24 23:36:15:787	WTLEFT(C3:11:EA:D7:53:77)	-0.017	-0.011	0.978	-0.061			-0.16	1.38	-81.91	-79.38	2.94	0.588	27.7	100
2025-6-24 23:36:15:837	WTRIGHT(D0:74:13:DA:DA:8C)	0.072	0.986	-0.07	0.854	2.625	3.662	2.66	-3.1	-138.3	-49.588	-41.062	87.906	28.3	100
2025-6-24 23:36:15:837	WTRIGHT(D0:74:13:DA:DA:8C)	0.108	0.984	-0.067	1.343	3.906	4.761	2.69	-3.19	-138.39	-49.588	-41.062	87.906	28.3	100
2025-6-24 23:36:15:848	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.001	0.988	0.183	-0.244		-0.16	1.38	-81.99	-79.38	2.94	0.588	27.7	100
2025-6-24 23:36:15:849	WTLEFT(C3:11:EA:D7:53:77)	-0.016	-0.006	1.003	0.366	-0.183		-0.16	1.37	-82.06	-79.38	2.94	0.588	27.7	100
2025-6-24 23:36:15:863	WTRIGHT(D0:74:13:DA:DA:8C)	0.043	0.995	-0.082	2.197	4.517	5.066	2.72	-3.28	-138.48	-49.588	-41.062	87.906	28.3	100
2025-6-24 23:36:15:863	WTRIGHT(D0:74:13:DA:DA:8C)	0.06	0.996	-0.082	2.563	4.211	6.226	2.77	-3.38	-138.55	-49.588	-41.062	87.906	28.3	100
2025-6-24 23:36:15:874	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.007	0.979	0.366	-0.244		-0.15	1.37	-82.12	-79.38	2.94	0.588	27.7	100
2025-6-24 23:36:15:876	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.005	0.992	1.526	-0.793		-0.13	1.37	-82.19	-79.38	2.94	0.588	27.7	100
2025-6-24 23:36:15:895	WTRIGHT(D0:74:13:DA:DA:8C)	0.117	0.984	-0.06	3.296	4.272	7.935	2.83	-3.52	-138.64	-49.588	-41.062	87.906	28.3	100
2025-6-24 23:36:15:895	WTRIGHT(D0:74:13:DA:DA:8C)	0.09	0.973	-0.069	4.028	4.578	8.728	2.91	-3.69	-138.72	-49.588	-41.062	87.906	28.3	100
2025-6-24 23:36:15:904	WTLEFT(C3:11:EA:D7:53:77)	-0.006	-0.003	1.002	2.197	-0.61		-0.09	1.36	-82.26	-79.38	2.94	0.588	27.7	100
2025-6-24 23:36:15:904	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.002	0.994	2.258	-0.671		-0.04	1.35	-82.33	-79.38	2.94	0.588	27.7	100
2025-6-24 23:36:15:960	WTRIGHT(D0:74:13:DA:DA:8C)	0.035	0.984	-0.067	5.188	5.31	8.972	2.99	-3.85	-138.78	-49.588	-41.062	87.906	28.3	100
2025-6-24 23:36:15:961	WTRIGHT(D0:74:13:DA:DA:8C)	0.087	0.995	-0.054	6.775	5.981	11.597	3.11	-4.05	-138.84	-49.588	-41.062	87.906	28.3	100
2025-6-24 23:36:15:966	WTLEFT(C3:11:EA:D7:53:77)	-0.019		0.99	3.113	-0.427		0.01	1.35	-82.39	-79.38	2.94	0.588	27.7	100
2025-6-24 23:36:15:967	WTLEFT(C3:11:EA:D7:53:77)	-0.009	0.008	1.004	2.502	-0.549		0.07	1.34	-82.46	-79.38	2.94	0.588	27.7	100
2025-6-24 23:36:15:986	WTRIGHT(D0:74:13:DA:DA:8C)	0.073	0.996	-0.063	7.446	5.615	13.916	3.24	-4.29	-138.89	-49.588	-41.062	87.906	28.3	100
