时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	温度(°C)	电量(%)
2025-6-24 23:35:1:804	WTLEFT(C3:11:EA:D7:53:77)	-0.008	0.526	0.875	25.452	0.061	-0.183	30.42	1.82	-92.31	-80.36	-10.584	-3.43	27.6	100
2025-6-24 23:35:1:824	WTRIGHT(D0:74:13:DA:DA:8C)	0.618	0.766	-0.181	5.493	-0.061	22.339	11.9	-34.16	-154.62	-64.974	-49	84.77	28.3	100
2025-6-24 23:35:1:824	WTRIGHT(D0:74:13:DA:DA:8C)	0.646	0.747	-0.176	5.859		22.522	12.08	-34.58	-154.89	-70.952	-50.862	86.142	28.3	100
2025-6-24 23:35:1:835	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.507	0.791	25.94	-0.244		30.93	1.83	-92.34	-80.36	-10.584	-3.43	27.6	100
2025-6-24 23:35:1:835	WTLEFT(C3:11:EA:D7:53:77)	-0.018	0.54	0.849	24.719	0.671	-0.122	31.42	1.83	-92.37	-80.36	-10.584	-3.43	27.6	100
2025-6-24 23:35:1:857	WTRIGHT(D0:74:13:DA:DA:8C)	0.642	0.745	-0.188	5.676	0.366	21.912	12.27	-35.01	-155.16	-70.952	-50.862	86.142	28.3	100
2025-6-24 23:35:1:857	WTRIGHT(D0:74:13:DA:DA:8C)	0.653	0.735	-0.186	5.554	0.427	21.423	12.45	-35.43	-155.43	-70.952	-50.862	86.142	28.3	100
2025-6-24 23:35:1:865	WTLEFT(C3:11:EA:D7:53:77)	-0.018	0.554	0.826	24.353		-0.122	31.9	1.84	-92.41	-80.36	-10.584	-3.43	27.6	100
2025-6-24 23:35:1:865	WTLEFT(C3:11:EA:D7:53:77)	-0.018	0.55	0.826	23.56	0.122		32.37	1.84	-92.45	-80.36	-10.584	-3.43	27.6	100
2025-6-24 23:35:1:921	WTRIGHT(D0:74:13:DA:DA:8C)	0.646	0.744	-0.184	5.493	0.427	20.691	12.62	-35.83	-155.7	-70.952	-50.862	86.142	28.3	100
2025-6-24 23:35:1:921	WTRIGHT(D0:74:13:DA:DA:8C)	0.655	0.744	-0.17	6.348	0.488	21.729	12.82	-36.19	-155.98	-70.952	-50.862	86.142	28.3	100
2025-6-24 23:35:1:934	WTLEFT(C3:11:EA:D7:53:77)	-0.015	0.563	0.823	23.376		-0.061	32.84	1.85	-92.48	-80.36	-10.584	-3.43	27.6	100
2025-6-24 23:35:1:934	WTLEFT(C3:11:EA:D7:53:77)	-0.024	0.568	0.819	22.583	0.061	-0.183	33.29	1.85	-92.52	-80.36	-10.584	-3.43	27.6	100
2025-6-24 23:35:1:944	WTRIGHT(D0:74:13:DA:DA:8C)	0.657	0.733	-0.186	6.836	0.732	21.606	13.01	-36.61	-156.27	-70.952	-50.862	86.142	28.3	100
2025-6-24 23:35:1:945	WTRIGHT(D0:74:13:DA:DA:8C)	0.698	0.723	-0.186	7.141	0.549	21.179	13.22	-37.03	-156.56	-70.952	-50.862	86.142	28.3	100
2025-6-24 23:35:1:973	WTRIGHT(D0:74:13:DA:DA:8C)	0.704	0.692	-0.203	7.08	0.549	20.325	13.43	-37.44	-156.85	-70.952	-50.862	86.142	28.3	100
2025-6-24 23:35:1:974	WTRIGHT(D0:74:13:DA:DA:8C)	0.727	0.675	-0.208	6.653	0.427	18.311	13.63	-37.81	-157.14	-70.952	-50.862	86.142	28.3	100
2025-6-24 23:35:1:983	WTLEFT(C3:11:EA:D7:53:77)	0.007	0.597	0.828	21.606	-0.061	-0.244	33.73	1.85	-92.56	-80.36	-10.584	-3.43	27.6	100
2025-6-24 23:35:1:984	WTLEFT(C3:11:EA:D7:53:77)	-0.017	0.582	0.825	20.447	-1.038	-0.183	34.15	1.85	-92.6	-80.36	-10.584	-3.43	27.6	100
2025-6-24 23:35:2:14	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.592	0.809	18.738	-0.366	-0.244	34.54	1.85	-92.64	-80.36	-10.584	-3.43	27.6	100
2025-6-24 23:35:2:15	WTLEFT(C3:11:EA:D7:53:77)	-0.021	0.598	0.792	16.418	-0.427		34.89	1.85	-92.68	-80.36	-10.584	-3.43	27.6	100
2025-6-24 23:35:2:35	WTRIGHT(D0:74:13:DA:DA:8C)	0.7	0.679	-0.212	5.859	0.732	16.052	13.81	-38.16	-157.44	-70.952	-50.862	86.142	28.3	100
2025-6-24 23:35:2:36	WTRIGHT(D0:74:13:DA:DA:8C)	0.688	0.695	-0.207	4.7	0.732	13.855	13.96	-38.46	-157.73	-70.952	-50.862	86.142	28.3	100
2025-6-24 23:35:2:47	WTLEFT(C3:11:EA:D7:53:77)	-0.018	0.604	0.782	14.465		-0.122	35.19	1.85	-92.71	-80.36	-10.584	-3.43	27.6	100
2025-6-24 23:35:2:47	WTLEFT(C3:11:EA:D7:53:77)	-0.02	0.6	0.792	13.611	-0.183		35.46	1.85	-92.74	-80.36	-10.584	-3.43	27.6	100
2025-6-24 23:35:2:65	WTRIGHT(D0:74:13:DA:DA:8C)	0.683	0.712	-0.21	3.967	0.549	13	14.1	-38.74	-158.01	-70.952	-50.862	86.142	28.3	100
2025-6-24 23:35:2:65	WTRIGHT(D0:74:13:DA:DA:8C)	0.698	0.713	-0.213	3.113	0.183	12.512	14.22	-39	-158.29	-70.952	-50.862	86.142	28.3	100
2025-6-24 23:35:2:74	WTLEFT(C3:11:EA:D7:53:77)	-0.015	0.604	0.788	13.977	0.061	-0.061	35.74	1.85	-92.77	-80.36	-10.584	-3.43	27.6	100
2025-6-24 23:35:2:75	WTLEFT(C3:11:EA:D7:53:77)	-0.008	0.611	0.794	14.099			36.03	1.85	-92.81	-80.36	-10.584	-3.43	27.6	100
2025-6-24 23:35:2:131	WTRIGHT(D0:74:13:DA:DA:8C)	0.687	0.696	-0.216	2.563	-0.122	11.963	14.34	-39.25	-158.58	-70.952	-50.862	86.142	28.3	100
2025-6-24 23:35:2:132	WTRIGHT(D0:74:13:DA:DA:8C)	0.703	0.696	-0.208	1.892	-0.122	10.559	14.43	-39.48	-158.87	-70.952	-50.862	86.142	28.3	100
2025-6-24 23:35:2:140	WTLEFT(C3:11:EA:D7:53:77)	-0.022	0.605	0.76	13.245	0.061	-0.122	36.3	1.85	-92.84	-80.36	-10.584	-3.43	27.6	100
2025-6-24 23:35:2:140	WTLEFT(C3:11:EA:D7:53:77)	-0.018	0.611	0.791	11.292	0.122		36.55	1.85	-92.87	-80.36	-10.584	-3.43	27.6	100
2025-6-24 23:35:2:167	WTLEFT(C3:11:EA:D7:53:77)	-0.019	0.62	0.779	10.437	0.061		36.77	1.86	-92.9	-80.36	-10.584	-3.43	27.6	100
2025-6-24 23:35:2:168	WTLEFT(C3:11:EA:D7:53:77)	-0.017	0.622	0.774	9.705	0.061		36.97	1.86	-92.93	-80.262	-13.72	-5.096	27.6	100
2025-6-24 23:35:2:184	WTRIGHT(D0:74:13:DA:DA:8C)	0.708	0.682	-0.216	1.038	-0.427	9.46	14.52	-39.69	-159.16	-70.952	-50.862	86.142	28.3	100
2025-6-24 23:35:2:184	WTRIGHT(D0:74:13:DA:DA:8C)	0.709	0.693	-0.216	0.977	-0.244	8.545	14.6	-39.87	-159.47	-70.952	-50.862	86.142	28.3	100
2025-6-24 23:35:2:186	WTRIGHT(D0:74:13:DA:DA:8C)	0.692	0.673	-0.204	0.61	-0.427	7.996	14.67	-40.05	-159.75	-70.952	-50.862	86.142	28.3	100
2025-6-24 23:35:2:186	WTRIGHT(D0:74:13:DA:DA:8C)	0.707	0.669	-0.199	0.854	-0.183	6.958	14.72	-40.21	-160.02	-74.578	-51.352	87.122	28.3	100
2025-6-24 23:35:2:196	WTLEFT(C3:11:EA:D7:53:77)	-0.035	0.624	0.769	8.789	-0.122		37.16	1.86	-92.96	-80.262	-13.72	-5.096	27.6	100
2025-6-24 23:35:2:196	WTLEFT(C3:11:EA:D7:53:77)	-0.018	0.631	0.731	7.019	-0.427	0.122	37.33	1.86	-92.99	-80.262	-13.72	-5.096	27.6	100
2025-6-24 23:35:2:244	WTRIGHT(D0:74:13:DA:DA:8C)	0.724	0.661	-0.191	0.977	-0.061	5.676	14.77	-40.35	-160.29	-74.578	-51.352	87.122	28.3	100
2025-6-24 23:35:2:244	WTRIGHT(D0:74:13:DA:DA:8C)	0.77	0.642	-0.197	0.854	0.061	3.235	14.82	-40.47	-160.54	-74.578	-51.352	87.122	28.3	100
2025-6-24 23:35:2:254	WTLEFT(C3:11:EA:D7:53:77)	-0.016	0.633	0.763	4.089	-0.122		37.44	1.86	-93.02	-80.262	-13.72	-5.096	27.6	100
2025-6-24 23:35:2:255	WTLEFT(C3:11:EA:D7:53:77)	-0.013	0.631	0.761	0.854	-0.244	-0.183	37.5	1.86	-93.05	-80.262	-13.72	-5.096	27.6	100
2025-6-24 23:35:2:276	WTRIGHT(D0:74:13:DA:DA:8C)	0.784	0.636	-0.215	0.732	-0.183	2.197	14.84	-40.54	-160.8	-74.578	-51.352	87.122	28.3	100
2025-6-24 23:35:2:277	WTRIGHT(D0:74:13:DA:DA:8C)	0.755	0.63	-0.235	-0.793	0.366	-1.953	14.84	-40.57	-161.03	-74.578	-51.352	87.122	28.3	100
2025-6-24 23:35:2:286	WTLEFT(C3:11:EA:D7:53:77)	-0.016	0.636	0.772	-2.625	-0.061	0.122	37.49	1.86	-93.08	-80.262	-13.72	-5.096	27.6	100
2025-6-24 23:35:2:287	WTLEFT(C3:11:EA:D7:53:77)	-0.017	0.633	0.763	-6.104	-0.122	0.122	37.41	1.86	-93.11	-80.262	-13.72	-5.096	27.6	100
2025-6-24 23:35:2:307	WTRIGHT(D0:74:13:DA:DA:8C)	0.846	0.643	-0.227	-2.563	0.244	-5.554	14.79	-40.55	-161.25	-74.578	-51.352	87.122	28.3	100
2025-6-24 23:35:2:308	WTRIGHT(D0:74:13:DA:DA:8C)	0.726	1.083	-0.223	-4.7		-10.925	14.68	-40.42	-161.42	-74.578	-51.352	87.122	28.3	100
2025-6-24 23:35:2:317	WTLEFT(C3:11:EA:D7:53:77)	-0.019	0.627	0.761	-8.667			37.28	1.86	-93.14	-80.262	-13.72	-5.096	27.6	100
2025-6-24 23:35:2:317	WTLEFT(C3:11:EA:D7:53:77)	-0.017	0.627	0.782	-10.925	-0.244	0.183	37.1	1.86	-93.16	-80.262	-13.72	-5.096	27.6	100
2025-6-24 23:35:2:366	WTRIGHT(D0:74:13:DA:DA:8C)	0.735	0.669	-0.218	-4.395	-0.183	-10.498	14.57	-40.28	-161.6	-74.578	-51.352	87.122	28.3	100
2025-6-24 23:35:2:366	WTRIGHT(D0:74:13:DA:DA:8C)	0.736	0.662	-0.215	-5.615	-0.366	-12.878	14.44	-40.09	-161.76	-74.578	-51.352	87.122	28.3	100
2025-6-24 23:35:2:375	WTLEFT(C3:11:EA:D7:53:77)	-0.014	0.626	0.771	-12.756	-0.122		36.89	1.85	-93.19	-80.262	-13.72	-5.096	27.6	100
2025-6-24 23:35:2:376	WTLEFT(C3:11:EA:D7:53:77)	-0.016	0.62	0.773	-14.954	-0.061	0.122	36.63	1.85	-93.22	-80.262	-13.72	-5.096	27.6	100
2025-6-24 23:35:2:400	WTRIGHT(D0:74:13:DA:DA:8C)	0.737	0.665	-0.212	-6.653	-0.671	-15.747	14.27	-39.86	-161.91	-74.578	-51.352	87.122	28.3	100
2025-6-24 23:35:2:401	WTRIGHT(D0:74:13:DA:DA:8C)	0.758	0.662	-0.208	-7.324	-0.671	-18.86	14.07	-39.57	-162.04	-74.578	-51.352	87.122	28.3	100
2025-6-24 23:35:2:405	WTLEFT(C3:11:EA:D7:53:77)	-0.018	0.619	0.78	-17.212			36.33	1.85	-93.24	-80.262	-13.72	-5.096	27.6	100
2025-6-24 23:35:2:405	WTLEFT(C3:11:EA:D7:53:77)	-0.017	0.611	0.775	-20.447		0.061	35.98	1.85	-93.27	-80.262	-13.72	-5.096	27.6	100
2025-6-24 23:35:2:424	WTRIGHT(D0:74:13:DA:DA:8C)	0.732	0.648	-0.228	-7.874	-0.732	-21.362	13.84	-39.22	-162.14	-74.578	-51.352	87.122	28.3	100
2025-6-24 23:35:2:424	WTRIGHT(D0:74:13:DA:DA:8C)	0.737	0.637	-0.198	-8.362		-24.353	13.6	-38.84	-162.24	-74.578	-51.352	87.122	28.3	100
2025-6-24 23:35:2:434	WTLEFT(C3:11:EA:D7:53:77)	-0.02	0.611	0.787	-23.56	-0.122	0.061	35.57	1.85	-93.29	-80.262	-13.72	-5.096	27.6	100
2025-6-24 23:35:2:434	WTLEFT(C3:11:EA:D7:53:77)	-0.014	0.601	0.783	-27.344	-0.183	0.244	35.1	1.85	-93.32	-80.262	-13.72	-5.096	27.6	100
2025-6-24 23:35:2:497	WTRIGHT(D0:74:13:DA:DA:8C)	0.696	0.655	-0.203	-9.216	0.427	-28.381	13.32	-38.4	-162.3	-74.578	-51.352	87.122	28.3	100
2025-6-24 23:35:2:498	WTRIGHT(D0:74:13:DA:DA:8C)	0.693	0.685	-0.197	-10.01	0.305	-32.043	13.01	-37.89	-162.33	-74.578	-51.352	87.122	28.3	100
2025-6-24 23:35:2:503	WTLEFT(C3:11:EA:D7:53:77)	-0.016	0.592	0.798	-31.25	-0.305	0.122	34.54	1.84	-93.34	-80.262	-13.72	-5.096	27.6	100
2025-6-24 23:35:2:505	WTLEFT(C3:11:EA:D7:53:77)	-0.018	0.574	0.807	-35.217	-0.122		33.91	1.83	-93.36	-80.262	-13.72	-5.096	27.6	100
2025-6-24 23:35:2:533	WTLEFT(C3:11:EA:D7:53:77)	-0.016	0.563	0.815	-38.269	-0.061	0.122	33.22	1.83	-93.38	-80.262	-13.72	-5.096	27.6	100
2025-6-24 23:35:2:535	WTLEFT(C3:11:EA:D7:53:77)	-0.015	0.557	0.817	-41.016		0.183	32.46	1.83	-93.41	-80.262	-13.72	-5.096	27.6	100
2025-6-24 23:35:2:553	WTRIGHT(D0:74:13:DA:DA:8C)	0.681	0.714	-0.178	-10.132	-0.122	-34.79	12.69	-37.32	-162.35	-74.578	-51.352	87.122	28.3	100
2025-6-24 23:35:2:553	WTRIGHT(D0:74:13:DA:DA:8C)	0.68	0.706	-0.179	-9.827	-0.61	-37.231	12.39	-36.69	-162.36	-74.578	-51.352	87.122	28.3	100
2025-6-24 23:35:2:556	WTRIGHT(D0:74:13:DA:DA:8C)	0.666	0.701	-0.182	-9.583	-0.305	-40.466	12.07	-36.01	-162.34	-74.578	-51.352	87.122	28.3	100
2025-6-24 23:35:2:556	WTRIGHT(D0:74:13:DA:DA:8C)	0.649	0.694	-0.18	-9.583	-0.183	-44.006	11.76	-35.27	-162.31	-74.578	-51.352	87.122	28.3	100
2025-6-24 23:35:2:562	WTLEFT(C3:11:EA:D7:53:77)	-0.017	0.542	0.838	-43.762	-0.061	0.183	31.66	1.83	-93.42	-80.262	-13.72	-5.096	27.6	100
2025-6-24 23:35:2:563	WTLEFT(C3:11:EA:D7:53:77)	-0.014	0.542	0.847	-46.265	-0.427	0.061	30.81	1.82	-93.44	-80.262	-13.72	-5.096	27.6	100
2025-6-24 23:35:2:603	WTRIGHT(D0:74:13:DA:DA:8C)	0.617	0.717	-0.168	-9.949		-47.058	11.43	-34.47	-162.25	-74.578	-51.352	87.122	28.3	100
2025-6-24 23:35:2:604	WTRIGHT(D0:74:13:DA:DA:8C)	0.592	0.738	-0.178	-10.315	0.061	-49.683	11.09	-33.61	-162.17	-74.578	-51.352	87.122	28.3	100
2025-6-24 23:35:2:614	WTLEFT(C3:11:EA:D7:53:77)	-0.014	0.521	0.851	-49.438	-0.366	0.244	29.9	1.81	-93.47	-80.36	-11.466	-3.822	27.6	100
2025-6-24 23:35:2:615	WTLEFT(C3:11:EA:D7:53:77)	-0.016	0.498	0.852	-52.246	-0.183	0.061	28.94	1.81	-93.49	-80.36	-11.466	-3.822	27.6	100
2025-6-24 23:35:2:638	WTRIGHT(D0:74:13:DA:DA:8C)	0.56	0.764	-0.175	-10.62	-0.061	-51.697	10.74	-32.71	-162.08	-70.658	-50.568	85.848	28.3	100
2025-6-24 23:35:2:639	WTRIGHT(D0:74:13:DA:DA:8C)	0.527	0.796	-0.171	-10.864	-0.488	-52.551	10.41	-31.77	-161.98	-70.658	-50.568	85.848	28.3	100
2025-6-24 23:35:2:648	WTLEFT(C3:11:EA:D7:53:77)	-0.015	0.477	0.875	-53.528	-0.427	0.244	27.94	1.8	-93.51	-80.36	-11.466	-3.822	27.6	100
2025-6-24 23:35:2:649	WTLEFT(C3:11:EA:D7:53:77)	-0.018	0.462	0.876	-54.077	-0.305	0.183	26.93	1.8	-93.53	-80.36	-11.466	-3.822	27.6	100
2025-6-24 23:35:2:665	WTRIGHT(D0:74:13:DA:DA:8C)	0.5	0.81	-0.151	-11.047	-0.671	-52.612	10.08	-30.82	-161.88	-70.658	-50.568	85.848	28.3	100
2025-6-24 23:35:2:665	WTRIGHT(D0:74:13:DA:DA:8C)	0.489	0.822	-0.153	-10.864	-0.854	-51.941	9.76	-29.87	-161.76	-70.658	-50.568	85.848	28.3	100
2025-6-24 23:35:2:676	WTLEFT(C3:11:EA:D7:53:77)	-0.02	0.446	0.885	-53.894	-0.183	0.061	25.92	1.79	-93.55	-80.36	-11.466	-3.822	27.6	100
2025-6-24 23:35:2:676	WTLEFT(C3:11:EA:D7:53:77)	-0.014	0.429	0.889	-53.833	-0.122		24.91	1.79	-93.57	-80.36	-11.466	-3.822	27.6	100
2025-6-24 23:35:2:736	WTRIGHT(D0:74:13:DA:DA:8C)	0.491	0.794	-0.157	-10.559	-0.732	-51.453	9.46	-28.93	-161.65	-70.658	-50.568	85.848	28.3	100
2025-6-24 23:35:2:736	WTRIGHT(D0:74:13:DA:DA:8C)	0.471	0.831	-0.154	-10.254	-0.732	-50.842	9.18	-27.99	-161.53	-70.658	-50.568	85.848	28.3	100
2025-6-24 23:35:2:737	WTLEFT(C3:11:EA:D7:53:77)	-0.007	0.42	0.87	-54.016	-0.488	0.183	23.89	1.78	-93.58	-80.36	-11.466	-3.822	27.6	100
2025-6-24 23:35:2:738	WTLEFT(C3:11:EA:D7:53:77)	-0.021	0.404	0.934	-54.504	0.427	-0.122	22.87	1.78	-93.6	-80.36	-11.466	-3.822	27.6	100
2025-6-24 23:35:2:754	WTRIGHT(D0:74:13:DA:DA:8C)	0.435	0.838	-0.146	-10.132	-0.427	-50.659	8.89	-27.05	-161.39	-70.658	-50.568	85.848	28.3	100
2025-6-24 23:35:2:754	WTRIGHT(D0:74:13:DA:DA:8C)	0.404	0.856	-0.122	-9.521	-0.244	-50.171	8.62	-26.11	-161.25	-70.658	-50.568	85.848	28.3	100
2025-6-24 23:35:2:772	WTLEFT(C3:11:EA:D7:53:77)	-0.023	0.377	0.915	-54.81	-0.305	0.244	21.85	1.77	-93.61	-80.36	-11.466	-3.822	27.6	100
2025-6-24 23:35:2:773	WTLEFT(C3:11:EA:D7:53:77)	-0.028	0.36	0.932	-54.871	0.427		20.82	1.78	-93.62	-80.36	-11.466	-3.822	27.6	100
2025-6-24 23:35:2:783	WTRIGHT(D0:74:13:DA:DA:8C)	0.392	0.882	-0.139	-9.033		-48.523	8.36	-25.2	-161.1	-70.658	-50.568	85.848	28.3	100
2025-6-24 23:35:2:784	WTRIGHT(D0:74:13:DA:DA:8C)	0.382	0.894	-0.141	-9.033	0.061	-46.509	8.11	-24.31	-160.94	-70.658	-50.568	85.848	28.3	100
2025-6-24 23:35:2:794	WTLEFT(C3:11:EA:D7:53:77)	-0.02	0.346	0.935	-53.65	0.732	0.305	19.8	1.79	-93.63	-80.36	-11.466	-3.822	27.6	100
2025-6-24 23:35:2:795	WTLEFT(C3:11:EA:D7:53:77)	-0.017	0.321	0.938	-51.331			18.83	1.79	-93.64	-80.36	-11.466	-3.822	27.6	100
2025-6-24 23:35:2:848	WTRIGHT(D0:74:13:DA:DA:8C)	0.399	0.896	-0.155	-8.85	0.061	-45.166	7.88	-23.46	-160.78	-70.658	-50.568	85.848	28.3	100
2025-6-24 23:35:2:850	WTRIGHT(D0:74:13:DA:DA:8C)	0.399	0.891	-0.147	-9.644	0.305	-44.373	7.64	-22.62	-160.63	-70.658	-50.568	85.848	28.3	100
2025-6-24 23:35:2:859	WTLEFT(C3:11:EA:D7:53:77)	-0.009	0.308	0.952	-50.11	-0.061	0.122	17.89	1.79	-93.64	-80.36	-11.466	-3.822	27.6	100
2025-6-24 23:35:2:860	WTLEFT(C3:11:EA:D7:53:77)	-0.018	0.299	0.972	-49.866	-0.183	0.061	16.96	1.79	-93.65	-80.36	-11.466	-3.822	27.6	100
2025-6-24 23:35:2:875	WTRIGHT(D0:74:13:DA:DA:8C)	0.391	0.887	-0.155	-11.108	-0.061	-44.922	7.39	-21.77	-160.46	-70.658	-50.568	85.848	28.3	100
2025-6-24 23:35:2:876	WTRIGHT(D0:74:13:DA:DA:8C)	0.368	0.883	-0.138	-12.207	-0.366	-46.265	7.11	-20.91	-160.31	-70.658	-50.568	85.848	28.3	100
2025-6-24 23:35:2:884	WTLEFT(C3:11:EA:D7:53:77)	-0.018	0.286	0.967	-50.049	-0.366		16.02	1.77	-93.66	-80.36	-11.466	-3.822	27.6	100
2025-6-24 23:35:2:885	WTLEFT(C3:11:EA:D7:53:77)	-0.018	0.258	0.952	-51.27	-0.366	0.061	15.07	1.77	-93.66	-80.36	-11.466	-3.822	27.6	100
2025-6-24 23:35:2:905	WTRIGHT(D0:74:13:DA:DA:8C)	0.353	0.905	-0.13	-12.939	-0.793	-47.18	6.83	-20.02	-160.15	-70.658	-50.568	85.848	28.3	100
2025-6-24 23:35:2:905	WTRIGHT(D0:74:13:DA:DA:8C)	0.313	0.902	-0.119	-13.611	-0.977	-48.096	6.54	-19.11	-160.01	-70.658	-50.568	85.848	28.3	100
2025-6-24 23:35:2:914	WTLEFT(C3:11:EA:D7:53:77)	-0.014	0.252	0.956	-51.27	-0.427	0.122	14.1	1.76	-93.67	-80.36	-11.466	-3.822	27.6	100
2025-6-24 23:35:2:915	WTLEFT(C3:11:EA:D7:53:77)	-0.015	0.224	0.967	-52.002	-0.244		13.12	1.75	-93.67	-80.36	-11.466	-3.822	27.6	100
2025-6-24 23:35:2:965	WTRIGHT(D0:74:13:DA:DA:8C)	0.292	0.931	-0.105	-13.245	-0.977	-48.645	6.25	-18.19	-159.87	-70.658	-50.568	85.848	28.3	100
2025-6-24 23:35:2:965	WTRIGHT(D0:74:13:DA:DA:8C)	0.279	0.942	-0.089	-12.268	-1.16	-47.852	5.98	-17.27	-159.72	-70.658	-50.568	85.848	28.3	100
2025-6-24 23:35:2:975	WTLEFT(C3:11:EA:D7:53:77)	-0.018	0.205	0.974	-52.246	-0.488		12.14	1.75	-93.67	-80.36	-11.466	-3.822	27.6	100
2025-6-24 23:35:2:975	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.189	0.989	-51.208	-0.305	-0.061	11.17	1.74	-93.67	-80.36	-11.466	-3.822	27.6	100
2025-6-24 23:35:2:996	WTRIGHT(D0:74:13:DA:DA:8C)	0.25	0.949	-0.114	-11.902	-1.282	-47.18	5.72	-16.36	-159.58	-70.658	-50.568	85.848	28.3	100
2025-6-24 23:35:2:996	WTRIGHT(D0:74:13:DA:DA:8C)	0.247	0.952	-0.104	-12.085	-1.16	-46.021	5.47	-15.47	-159.43	-70.658	-50.568	85.848	28.3	100
2025-6-24 23:35:3:5	WTLEFT(C3:11:EA:D7:53:77)	-0.015	0.153	0.986	-49.866	-0.488	0.061	10.22	1.74	-93.67	-80.556	-4.116	2.744	27.6	100
2025-6-24 23:35:3:5	WTLEFT(C3:11:EA:D7:53:77)	0.021	0.151	1	-48.401	-0.183	-0.061	9.29	1.73	-93.67	-80.556	-4.116	2.744	27.6	100
2025-6-24 23:35:3:26	WTRIGHT(D0:74:13:DA:DA:8C)	0.239	0.947	-0.104	-12.39	-1.343	-45.044	5.21	-14.6	-159.29	-70.658	-50.568	85.848	28.3	100
2025-6-24 23:35:3:26	WTRIGHT(D0:74:13:DA:DA:8C)	0.235	0.932	-0.092	-12.695	-1.343	-44.739	4.95	-13.74	-159.14	-59.584	-46.06	83.594	28.3	100
2025-6-24 23:35:3:35	WTLEFT(C3:11:EA:D7:53:77)	-0.023	0.115	1.04	-48.95	-0.854		8.38	1.72	-93.66	-80.556	-4.116	2.744	27.6	100
2025-6-24 23:35:3:35	WTLEFT(C3:11:EA:D7:53:77)	-0.016	0.131	0.964	-48.096	-0.305		7.47	1.71	-93.65	-80.556	-4.116	2.744	27.6	100
2025-6-24 23:35:3:86	WTRIGHT(D0:74:13:DA:DA:8C)	0.193	0.946	-0.097	-12.817	-1.343	-44.617	4.69	-12.88	-159.01	-59.584	-46.06	83.594	28.3	100
2025-6-24 23:35:3:87	WTRIGHT(D0:74:13:DA:DA:8C)	0.167	0.958	-0.064	-12.268	-0.732	-44.067	4.43	-12.02	-158.86	-59.584	-46.06	83.594	28.3	100
2025-6-24 23:35:3:94	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.099	1.002	-48.462	-0.183		6.55	1.71	-93.64	-80.556	-4.116	2.744	27.6	100
2025-6-24 23:35:3:95	WTLEFT(C3:11:EA:D7:53:77)	-0.021	0.087	0.999	-47.913	-0.305	0.122	5.65	1.71	-93.63	-80.556	-4.116	2.744	27.6	100
2025-6-24 23:35:3:123	WTRIGHT(D0:74:13:DA:DA:8C)	0.157	0.978	-0.083	-11.78	-0.366	-43.457	4.19	-11.18	-158.7	-59.584	-46.06	83.594	28.3	100
2025-6-24 23:35:3:125	WTRIGHT(D0:74:13:DA:DA:8C)	0.13	0.985	-0.07	-11.902	-0.305	-42.48	3.94	-10.35	-158.55	-59.584	-46.06	83.594	28.3	100
2025-6-24 23:35:3:127	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.083	0.987	-46.936	-0.427		4.75	1.7	-93.61	-80.556	-4.116	2.744	27.6	100
2025-6-24 23:35:3:127	WTLEFT(C3:11:EA:D7:53:77)	-0.015	0.049	1	-45.105	-0.488		3.88	1.69	-93.6	-80.556	-4.116	2.744	27.6	100
2025-6-24 23:35:3:142	WTRIGHT(D0:74:13:DA:DA:8C)	0.119	1.003	-0.049	-10.742	-0.61	-41.016	3.72	-9.54	-158.41	-59.584	-46.06	83.594	28.3	100
2025-6-24 23:35:3:142	WTRIGHT(D0:74:13:DA:DA:8C)	-0.064	1.029	-0.043	-9.338	-0.916	-38.94	3.52	-8.76	-158.26	-59.584	-46.06	83.594	28.3	100
2025-6-24 23:35:3:153	WTLEFT(C3:11:EA:D7:53:77)	-0.048	0.031	1.016	-42.603	-0.549	0.061	3.05	1.69	-93.58	-80.556	-4.116	2.744	27.6	100
2025-6-24 23:35:3:153	WTLEFT(C3:11:EA:D7:53:77)	0.02	0.083	1.027	-42.603	-1.526	0.061	2.27	1.68	-93.56	-80.556	-4.116	2.744	27.6	100
2025-6-24 23:35:3:209	WTRIGHT(D0:74:13:DA:DA:8C)	-0.224	1.047	-0.017	-4.578	-5.127	-35.156	3.36	-8.01	-158.16	-59.584	-46.06	83.594	28.3	100
2025-6-24 23:35:3:210	WTRIGHT(D0:74:13:DA:DA:8C)	-0.052	1.264	-0.067	-5.249	-2.747	-25.391	3.25	-7.39	-158.08	-59.584	-46.06	83.594	28.3	100
2025-6-24 23:35:3:218	WTLEFT(C3:11:EA:D7:53:77)	-0.035	-0.014	0.974	-23.804	-0.854	0.183	1.68	1.66	-93.53	-80.556	-4.116	2.744	27.6	100
