时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	温度(°C)	电量(%)
2025-6-24 23:35:15:535	WTRIGHT(D0:74:13:DA:DA:8C)	-0.022	0.975	-0.027	11.536	0.427	46.997	0.47	5.69	-146.57	-49.098	-28.616	80.458	28.3	100
2025-6-24 23:35:15:545	WTLEFT(C3:11:EA:D7:53:77)		-0.12	0.983	49.194	0.488	-0.122	-8.05	1.52	-87.84	-80.85	1.274	14.994	27.6	100
2025-6-24 23:35:15:545	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.118	0.971	49.927	0.854	-0.122	-7.1	1.52	-87.85	-80.85	1.274	14.994	27.6	100
2025-6-24 23:35:15:565	WTRIGHT(D0:74:13:DA:DA:8C)	0.005	0.976	-0.024	11.902	0.061	46.631	0.69	4.79	-146.58	-49.098	-28.616	80.458	28.3	100
2025-6-24 23:35:15:565	WTRIGHT(D0:74:13:DA:DA:8C)	0.036	0.985	-0.041	11.841	-0.122	46.082	0.91	3.9	-146.6	-49.098	-28.616	80.458	28.3	100
2025-6-24 23:35:15:575	WTLEFT(C3:11:EA:D7:53:77)	-0.007	-0.083	0.99	51.147	1.404		-6.12	1.55	-87.87	-80.36	-0.882	9.212	27.6	100
2025-6-24 23:35:15:575	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.082	1.019	50.781	2.319	0.061	-5.15	1.59	-87.9	-80.36	-0.882	9.212	27.6	100
2025-6-24 23:35:15:596	WTRIGHT(D0:74:13:DA:DA:8C)	0.058	0.989	-0.036	11.841	-0.122	44.739	1.14	3.03	-146.61	-49.098	-28.616	80.458	28.3	100
2025-6-24 23:35:15:596	WTRIGHT(D0:74:13:DA:DA:8C)	0.052	0.993	-0.061	11.536	0.244	43.152	1.37	2.19	-146.63	-53.704	-38.024	81.536	28.3	100
2025-6-24 23:35:15:605	WTLEFT(C3:11:EA:D7:53:77)	-0.014	-0.051	1.033	48.645	1.831		-4.2	1.63	-87.92	-80.36	-0.882	9.212	27.6	100
2025-6-24 23:35:15:605	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.032	1.009	47.058	2.136	0.122	-3.28	1.67	-87.95	-80.36	-0.882	9.212	27.6	100
2025-6-24 23:35:15:656	WTRIGHT(D0:74:13:DA:DA:8C)	0.113	0.979	-0.042	11.414	0.732	42.114	1.59	1.37	-146.65	-53.704	-38.024	81.536	28.3	100
2025-6-24 23:35:15:657	WTRIGHT(D0:74:13:DA:DA:8C)	0.764	0.982	-0.051	11.353	1.282	40.222	1.81	0.57	-146.65	-53.704	-38.024	81.536	28.3	100
2025-6-24 23:35:15:667	WTLEFT(C3:11:EA:D7:53:77)	-0.042	-0.012	1.07	45.044	1.099		-2.4	1.7	-87.98	-80.36	-0.882	9.212	27.6	100
2025-6-24 23:35:15:668	WTLEFT(C3:11:EA:D7:53:77)	-0.014	0.049	1.347	32.715	-9.827	0.183	-1.66	1.61	-88	-80.36	-0.882	9.212	27.6	100
2025-6-24 23:35:15:684	WTRIGHT(D0:74:13:DA:DA:8C)	-0.034	1.196	-0.267	8.423	9.399	31.372	2.01	-0.17	-146.6	-53.704	-38.024	81.536	28.3	100
2025-6-24 23:35:15:685	WTRIGHT(D0:74:13:DA:DA:8C)	0.238	0.993	-0.068	1.831	5.737	16.113	2.08	-0.59	-146.47	-53.704	-38.024	81.536	28.3	100
2025-6-24 23:35:15:694	WTLEFT(C3:11:EA:D7:53:77)	-0.021	0.025	1.22	9.338	2.014	-0.122	-1.35	1.57	-88.04	-80.36	-0.882	9.212	27.6	100
2025-6-24 23:35:15:694	WTLEFT(C3:11:EA:D7:53:77)	-0.004	0.018	1.035	8.423	-2.625	0.183	-1.2	1.55	-88.07	-80.36	-0.882	9.212	27.6	100
2025-6-24 23:35:15:712	WTRIGHT(D0:74:13:DA:DA:8C)	0.103	1.04	-0.132	2.625	5.676	13.611	2.14	-0.95	-146.41	-53.704	-38.024	81.536	28.3	100
2025-6-24 23:35:15:713	WTRIGHT(D0:74:13:DA:DA:8C)	0.089	1.004	-0.039	0.366	2.808	6.287	2.16	-1.16	-146.37	-53.704	-38.024	81.536	28.3	100
2025-6-24 23:35:15:727	WTLEFT(C3:11:EA:D7:53:77)	-0.007	-0.021	1.051	2.93	-0.61	0.305	-1.13	1.55	-88.09	-80.36	-0.882	9.212	27.6	100
2025-6-24 23:35:15:728	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.007	0.993	1.221	0.305		-1.1	1.55	-88.13	-80.36	-0.882	9.212	27.6	100
2025-6-24 23:35:15:776	WTRIGHT(D0:74:13:DA:DA:8C)	0.085	0.993	-0.06	0.183	1.221	4.15	2.18	-1.31	-146.36	-53.704	-38.024	81.536	28.3	100
2025-6-24 23:35:15:777	WTRIGHT(D0:74:13:DA:DA:8C)	0.032	0.99	-0.059	0.244	1.343	2.319	2.2	-1.41	-146.36	-53.704	-38.024	81.536	28.3	100
2025-6-24 23:35:15:788	WTLEFT(C3:11:EA:D7:53:77)	-0.015		1.034	0.183	0.305		-1.09	1.55	-88.15	-80.36	-0.882	9.212	27.6	100
2025-6-24 23:35:15:789	WTLEFT(C3:11:EA:D7:53:77)	-0.006	-0.006	0.997	0.916	0.244		-1.08	1.56	-88.18	-80.36	-0.882	9.212	27.6	100
2025-6-24 23:35:15:816	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.013	0.993	1.953			-1.04	1.57	-88.21	-80.36	-0.882	9.212	27.6	100
2025-6-24 23:35:15:816	WTLEFT(C3:11:EA:D7:53:77)	-0.019	0.004	1.051	2.38		-0.061	-0.99	1.57	-88.24	-80.36	-0.882	9.212	27.6	100
2025-6-24 23:35:15:837	WTRIGHT(D0:74:13:DA:DA:8C)	0.085	0.962	-0.083	0.671	1.953	4.517	2.22	-1.51	-146.34	-53.704	-38.024	81.536	28.3	100
2025-6-24 23:35:15:837	WTRIGHT(D0:74:13:DA:DA:8C)	0.02	0.994	-0.006	2.686	3.052	8.057	2.26	-1.66	-146.31	-53.704	-38.024	81.536	28.3	100
2025-6-24 23:35:15:842	WTRIGHT(D0:74:13:DA:DA:8C)	0.086	0.964	-0.031	3.479	5.127	11.597	2.31	-1.87	-146.24	-53.704	-38.024	81.536	28.3	100
2025-6-24 23:35:15:842	WTRIGHT(D0:74:13:DA:DA:8C)	0.041	0.923	-0.028	6.348	5.859	14.954	2.4	-2.15	-146.15	-53.704	-38.024	81.536	28.3	100
2025-6-24 23:35:15:844	WTLEFT(C3:11:EA:D7:53:77)	-0.004	-0.009	0.972	4.211	-0.183	0.061	-0.92	1.57	-88.28	-80.36	-0.882	9.212	27.6	100
2025-6-24 23:35:15:844	WTLEFT(C3:11:EA:D7:53:77)	-0.009	0.004	1.002	4.822	-0.305		-0.83	1.56	-88.3	-80.36	-0.882	9.212	27.6	100
2025-6-24 23:35:15:896	WTRIGHT(D0:74:13:DA:DA:8C)	0.093	1.064	-0.023	7.568	9.094	17.395	2.52	-2.49	-146.02	-53.704	-38.024	81.536	28.3	100
2025-6-24 23:35:15:897	WTRIGHT(D0:74:13:DA:DA:8C)	0.236	1.019	-0.066	7.141	10.62	21.545	2.65	-2.9	-145.87	-53.704	-38.024	81.536	28.3	100
2025-6-24 23:35:15:904	WTLEFT(C3:11:EA:D7:53:77)	-0.006	-0.002	1.023	3.174	-0.366	-0.122	-0.75	1.55	-88.33	-80.36	-0.882	9.212	27.6	100
2025-6-24 23:35:15:904	WTLEFT(C3:11:EA:D7:53:77)	-0.008		1.015	3.296	-0.427	0.061	-0.68	1.54	-88.36	-80.36	-0.882	9.212	27.6	100
2025-6-24 23:35:15:925	WTRIGHT(D0:74:13:DA:DA:8C)	0.157	1.027	-0.172	7.385	11.902	17.883	2.76	-3.31	-145.7	-53.704	-38.024	81.536	28.3	100
2025-6-24 23:35:15:926	WTRIGHT(D0:74:13:DA:DA:8C)	0.167	1.054	-0.085	4.7	10.193	15.015	2.83	-3.64	-145.51	-53.704	-38.024	81.536	28.3	100
2025-6-24 23:35:15:958	WTRIGHT(D0:74:13:DA:DA:8C)	0.251	1.013	-0.072	3.113	8.118	12.695	2.89	-3.92	-145.38	-53.704	-38.024	81.536	28.3	100
2025-6-24 23:35:15:958	WTRIGHT(D0:74:13:DA:DA:8C)	0.181	1.025	-0.085	2.869	4.578	10.132	2.94	-4.14	-145.31	-53.704	-38.024	81.536	28.3	100
2025-6-24 23:35:15:975	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.004	1.007	2.197	-0.122		-0.62	1.53	-88.39	-80.36	-0.882	9.212	27.6	100
2025-6-24 23:35:15:976	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.006	0.979	2.258	0.122	0.061	-0.57	1.53	-88.41	-80.36	-0.882	9.212	27.6	100
2025-6-24 23:35:15:977	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.001	0.999	2.93	0.122		-0.52	1.53	-88.44	-80.36	-0.882	9.212	27.6	100
2025-6-24 23:35:15:977	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.003	1.013	3.113		-0.122	-0.44	1.53	-88.47	-80.556	-0.98	8.134	27.6	100
2025-6-24 23:35:16:15	WTRIGHT(D0:74:13:DA:DA:8C)	0.187	1.106	-0.009	-0.366	3.174	5.615	2.97	-4.31	-145.28	-53.704	-38.024	81.536	28.3	100
2025-6-24 23:35:16:16	WTRIGHT(D0:74:13:DA:DA:8C)	0.165	0.971	-0.093	0.061	1.16	2.686	2.98	-4.39	-145.28	-53.704	-38.024	81.536	28.3	100
2025-6-24 23:35:16:25	WTLEFT(C3:11:EA:D7:53:77)	-0.011	0.011	1.014	1.648			-0.39	1.53	-88.49	-80.556	-0.98	8.134	27.6	100
2025-6-24 23:35:16:25	WTLEFT(C3:11:EA:D7:53:77)	-0.013	0.006	0.996	1.709	0.366	0.061	-0.35	1.53	-88.52	-80.556	-0.98	8.134	27.6	100
2025-6-24 23:35:16:43	WTRIGHT(D0:74:13:DA:DA:8C)	0.156	0.979	-0.08	-0.671	-0.366	0.183	2.97	-4.44	-145.32	-55.762	-41.846	82.614	28.3	100
2025-6-24 23:35:16:43	WTRIGHT(D0:74:13:DA:DA:8C)	0.13	0.979	-0.066	-0.671	-1.099	-2.197	2.97	-4.44	-145.38	-55.762	-41.846	82.614	28.3	100
2025-6-24 23:35:16:53	WTLEFT(C3:11:EA:D7:53:77)	-0.01	0.014	0.997	0.854	0.122	0.183	-0.31	1.54	-88.54	-80.556	-0.98	8.134	27.6	100
2025-6-24 23:35:16:54	WTLEFT(C3:11:EA:D7:53:77)	-0.013	0.006	0.997	0.183	0.244		-0.3	1.54	-88.57	-80.556	-0.98	8.134	27.6	100
2025-6-24 23:35:16:74	WTRIGHT(D0:74:13:DA:DA:8C)	0.114	0.98	-0.068		-0.977	-3.357	2.96	-4.4	-145.43	-55.762	-41.846	82.614	28.3	100
2025-6-24 23:35:16:75	WTRIGHT(D0:74:13:DA:DA:8C)	0.107	0.976	-0.052	0.488	-0.244	-2.38	2.97	-4.37	-145.48	-55.762	-41.846	82.614	28.3	100
2025-6-24 23:35:16:86	WTLEFT(C3:11:EA:D7:53:77)	-0.007		0.999	-0.122	0.122		-0.3	1.54	-88.59	-80.556	-0.98	8.134	27.6	100
2025-6-24 23:35:16:87	WTLEFT(C3:11:EA:D7:53:77)	-0.015	0.001	1.003	-0.732	0.122		-0.3	1.55	-88.62	-80.556	-0.98	8.134	27.6	100
2025-6-24 23:35:16:135	WTRIGHT(D0:74:13:DA:DA:8C)	0.109	0.986	-0.058	1.343	0.305	-0.854	2.98	-4.36	-145.51	-55.762	-41.846	82.614	28.3	100
2025-6-24 23:35:16:135	WTRIGHT(D0:74:13:DA:DA:8C)	0.107	0.992	-0.071	1.282	0.854	0.305	3	-4.37	-145.54	-55.762	-41.846	82.614	28.3	100
2025-6-24 23:35:16:142	WTLEFT(C3:11:EA:D7:53:77)	-0.013	0.007	0.994	-0.305	0.061	0.061	-0.3	1.55	-88.64	-80.556	-0.98	8.134	27.6	100
2025-6-24 23:35:16:143	WTLEFT(C3:11:EA:D7:53:77)	-0.01	0.008	0.991	-0.122	-0.061		-0.3	1.55	-88.67	-80.556	-0.98	8.134	27.6	100
2025-6-24 23:35:16:166	WTRIGHT(D0:74:13:DA:DA:8C)	0.129	0.994	-0.082	0.366	0.793	1.343	3.02	-4.4	-145.55	-55.762	-41.846	82.614	28.3	100
2025-6-24 23:35:16:166	WTRIGHT(D0:74:13:DA:DA:8C)	0.136	0.989	-0.082		0.549	2.075	3.02	-4.44	-145.57	-55.762	-41.846	82.614	28.3	100
2025-6-24 23:35:16:194	WTRIGHT(D0:74:13:DA:DA:8C)	0.137	0.987	-0.08	-0.854	0.305	2.075	3.01	-4.49	-145.6	-55.762	-41.846	82.614	28.3	100
2025-6-24 23:35:16:195	WTRIGHT(D0:74:13:DA:DA:8C)	0.128	0.986	-0.076	-1.343		1.526	2.99	-4.54	-145.63	-55.762	-41.846	82.614	28.3	100
2025-6-24 23:35:16:204	WTLEFT(C3:11:EA:D7:53:77)	-0.009	0.004	1.003	0.061	0.061		-0.29	1.55	-88.69	-80.556	-0.98	8.134	27.6	100
2025-6-24 23:35:16:204	WTLEFT(C3:11:EA:D7:53:77)	-0.01	0.002	0.998		-0.061	-0.061	-0.27	1.55	-88.72	-80.556	-0.98	8.134	27.6	100
2025-6-24 23:35:16:205	WTLEFT(C3:11:EA:D7:53:77)	-0.009	0.011	0.999		-0.061	-0.061	-0.26	1.55	-88.74	-80.556	-0.98	8.134	27.6	100
2025-6-24 23:35:16:205	WTLEFT(C3:11:EA:D7:53:77)	-0.008	0.007	1	0.061	-0.061		-0.25	1.55	-88.76	-80.556	-0.98	8.134	27.6	100
2025-6-24 23:35:16:257	WTRIGHT(D0:74:13:DA:DA:8C)	0.154	0.994	-0.038	-1.831	0.244	1.526	2.96	-4.58	-145.66	-55.762	-41.846	82.614	28.3	100
2025-6-24 23:35:16:258	WTRIGHT(D0:74:13:DA:DA:8C)	0.138	1.031	-0.049	-0.916		0.732	2.94	-4.6	-145.7	-55.762	-41.846	82.614	28.3	100
2025-6-24 23:35:16:269	WTLEFT(C3:11:EA:D7:53:77)	-0.013	0.004	0.996				-0.24	1.55	-88.79	-80.556	-0.98	8.134	27.6	100
2025-6-24 23:35:16:269	WTLEFT(C3:11:EA:D7:53:77)	-0.013	0.007	1.002	-0.549			-0.24	1.55	-88.81	-80.556	-0.98	8.134	27.6	100
2025-6-24 23:35:16:286	WTRIGHT(D0:74:13:DA:DA:8C)	0.133	0.986	-0.068	-1.404	-0.183		2.92	-4.61	-145.73	-55.762	-41.846	82.614	28.3	100
2025-6-24 23:35:16:287	WTRIGHT(D0:74:13:DA:DA:8C)	0.131	0.99	-0.069	-1.282	-0.549	-0.366	2.89	-4.62	-145.78	-55.762	-41.846	82.614	28.3	100
2025-6-24 23:35:16:296	WTLEFT(C3:11:EA:D7:53:77)	-0.01	0.009	0.999	-0.916	-0.061		-0.25	1.55	-88.84	-80.556	-0.98	8.134	27.6	100
2025-6-24 23:35:16:296	WTLEFT(C3:11:EA:D7:53:77)	-0.01	0.008	1.003	-1.16	-0.244		-0.26	1.55	-88.86	-80.556	-0.98	8.134	27.6	100
2025-6-24 23:35:16:316	WTRIGHT(D0:74:13:DA:DA:8C)	0.139	0.98	-0.066	-1.16	-0.488	-0.427	2.87	-4.62	-145.82	-55.762	-41.846	82.614	28.3	100
2025-6-24 23:35:16:317	WTRIGHT(D0:74:13:DA:DA:8C)	0.132	0.987	-0.061	-0.916	-0.549	-0.488	2.85	-4.62	-145.86	-55.762	-41.846	82.614	28.3	100
2025-6-24 23:35:16:356	WTLEFT(C3:11:EA:D7:53:77)	-0.01	0.007	1	-0.977	-0.244		-0.27	1.54	-88.88	-80.556	-0.98	8.134	27.6	100
2025-6-24 23:35:16:356	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.005	1	-0.793			-0.28	1.54	-88.9	-80.556	-0.98	8.134	27.6	100
2025-6-24 23:35:16:376	WTRIGHT(D0:74:13:DA:DA:8C)	0.147	0.986	-0.075	-1.16	-0.732	-1.16	2.83	-4.61	-145.9	-55.762	-41.846	82.614	28.3	100
2025-6-24 23:35:16:377	WTRIGHT(D0:74:13:DA:DA:8C)	0.154	0.976	-0.061	-1.221	-0.732	-1.77	2.81	-4.59	-145.94	-55.762	-41.846	82.614	28.3	100
2025-6-24 23:35:16:383	WTLEFT(C3:11:EA:D7:53:77)	-0.011	0.006	1	-0.427	0.061		-0.28	1.54	-88.92	-80.556	-0.882	7.938	27.6	100
2025-6-24 23:35:16:384	WTLEFT(C3:11:EA:D7:53:77)	-0.009	0.005	0.999	-1.038			-0.29	1.54	-88.94	-80.556	-0.882	7.938	27.6	100
2025-6-24 23:35:16:404	WTRIGHT(D0:74:13:DA:DA:8C)	0.135	0.975	-0.068	-1.038	-0.916	-2.991	2.79	-4.55	-145.99	-55.762	-41.846	82.614	28.3	100
2025-6-24 23:35:16:404	WTRIGHT(D0:74:13:DA:DA:8C)	0.122	0.989	-0.069	-0.916	-0.916	-3.845	2.77	-4.5	-146.03	-55.664	-41.944	82.516	28.3	100
2025-6-24 23:35:16:420	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.004	1.001	-1.892	-0.061		-0.31	1.54	-88.96	-80.556	-0.882	7.938	27.6	100
2025-6-24 23:35:16:422	WTLEFT(C3:11:EA:D7:53:77)	-0.013	0.004	0.997	-1.77			-0.34	1.54	-88.98	-80.556	-0.882	7.938	27.6	100
2025-6-24 23:35:16:467	WTRIGHT(D0:74:13:DA:DA:8C)	0.134	0.992	-0.058	-0.671	-1.038	-3.662	2.76	-4.43	-146.07	-55.664	-41.944	82.516	28.3	100
2025-6-24 23:35:16:468	WTRIGHT(D0:74:13:DA:DA:8C)	0.135	0.985	-0.06	-0.916	-0.854	-4.211	2.75	-4.36	-146.11	-55.664	-41.944	82.516	28.3	100
2025-6-24 23:35:16:476	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.006	0.998	-1.404	-0.183		-0.36	1.54	-89.01	-80.556	-0.882	7.938	27.6	100
2025-6-24 23:35:16:476	WTLEFT(C3:11:EA:D7:53:77)	-0.003	0.002	1.001	-0.977			-0.37	1.54	-89.03	-80.556	-0.882	7.938	27.6	100
2025-6-24 23:35:16:498	WTRIGHT(D0:74:13:DA:DA:8C)	0.133	0.984	-0.072	-1.099	-1.465	-5.249	2.73	-4.28	-146.16	-55.664	-41.944	82.516	28.3	100
2025-6-24 23:35:16:498	WTRIGHT(D0:74:13:DA:DA:8C)	0.137	0.98	-0.063	-1.221	-1.465	-5.493	2.71	-4.19	-146.21	-55.664	-41.944	82.516	28.3	100
2025-6-24 23:35:16:504	WTLEFT(C3:11:EA:D7:53:77)	-0.014	0.002	1.01	-1.343	-0.061		-0.38	1.54	-89.04	-80.556	-0.882	7.938	27.6	100
2025-6-24 23:35:16:504	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.003	0.996	-1.343	-0.061		-0.4	1.54	-89.07	-80.556	-0.882	7.938	27.6	100
2025-6-24 23:35:16:522	WTRIGHT(D0:74:13:DA:DA:8C)	0.139	0.982	-0.068	-1.282	-1.221	-6.592	2.69	-4.08	-146.26	-55.664	-41.944	82.516	28.3	100
2025-6-24 23:35:16:523	WTRIGHT(D0:74:13:DA:DA:8C)	0.135	0.989	-0.074	-2.014	-1.709	-7.874	2.66	-3.95	-146.3	-55.664	-41.944	82.516	28.3	100
2025-6-24 23:35:16:535	WTLEFT(C3:11:EA:D7:53:77)	-0.011	0.01	1.001	-1.099	0.061		-0.42	1.54	-89.08	-80.556	-0.882	7.938	27.6	100
2025-6-24 23:35:16:535	WTLEFT(C3:11:EA:D7:53:77)	-0.013	0.005	0.996	-1.465	0.061		-0.43	1.55	-89.1	-80.556	-0.882	7.938	27.6	100
2025-6-24 23:35:16:585	WTRIGHT(D0:74:13:DA:DA:8C)	0.111	0.978	-0.081	-3.052	-2.197	-9.155	2.61	-3.8	-146.36	-55.664	-41.944	82.516	28.3	100
2025-6-24 23:35:16:586	WTRIGHT(D0:74:13:DA:DA:8C)	0.137	1.009	-0.083	-4.089	-2.441	-9.949	2.55	-3.62	-146.41	-55.664	-41.944	82.516	28.3	100
2025-6-24 23:35:16:600	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.002	0.995	-1.831	0.305		-0.46	1.55	-89.13	-80.556	-0.882	7.938	27.6	100
2025-6-24 23:35:16:601	WTLEFT(C3:11:EA:D7:53:77)	-0.015		1.004	-1.892	0.305		-0.49	1.56	-89.14	-80.556	-0.882	7.938	27.6	100
2025-6-24 23:35:16:614	WTRIGHT(D0:74:13:DA:DA:8C)	0.104	0.988	-0.055	-4.211	-2.808	-11.108	2.47	-3.43	-146.48	-55.664	-41.944	82.516	28.3	100
2025-6-24 23:35:16:615	WTRIGHT(D0:74:13:DA:DA:8C)	0.12	0.986	-0.013	-3.418	-3.418	-12.634	2.4	-3.21	-146.55	-55.664	-41.944	82.516	28.3	100
2025-6-24 23:35:16:626	WTLEFT(C3:11:EA:D7:53:77)	-0.029		0.994	-2.38	0.488		-0.52	1.57	-89.16	-80.556	-0.882	7.938	27.6	100
2025-6-24 23:35:16:629	WTLEFT(C3:11:EA:D7:53:77)	-0.008	0.009	1	-2.747	0.488		-0.57	1.57	-89.18	-80.556	-0.882	7.938	27.6	100
2025-6-24 23:35:16:644	WTRIGHT(D0:74:13:DA:DA:8C)	0.06	1.007	-0.065	-2.136	-4.578	-11.719	2.36	-2.99	-146.63	-55.664	-41.944	82.516	28.3	100
2025-6-24 23:35:16:644	WTRIGHT(D0:74:13:DA:DA:8C)	0.056	0.958	-0.06	-2.319	-5.859	-12.024	2.32	-2.76	-146.74	-55.664	-41.944	82.516	28.3	100
2025-6-24 23:35:16:653	WTLEFT(C3:11:EA:D7:53:77)	-0.01		1.029	-4.15	-0.366		-0.63	1.58	-89.2	-80.556	-0.882	7.938	27.6	100
2025-6-24 23:35:16:653	WTLEFT(C3:11:EA:D7:53:77)	-0.008	-0.004	1.044	-4.883	-0.488		-0.71	1.57	-89.21	-80.556	-0.882	7.938	27.6	100
2025-6-24 23:35:16:708	WTRIGHT(D0:74:13:DA:DA:8C)	0.139	0.986	-0.066	-2.014	-4.639	-11.719	2.3	-2.54	-146.84	-55.664	-41.944	82.516	28.3	100
2025-6-24 23:35:16:708	WTRIGHT(D0:74:13:DA:DA:8C)	0.093	1.042	-0.041	-1.282	-3.906	-10.254	2.28	-2.35	-146.93	-55.664	-41.944	82.516	28.3	100
2025-6-24 23:35:16:728	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.015	0.969	-4.578	-1.343		-0.8	1.55	-89.23	-80.556	-0.882	7.938	27.6	100
2025-6-24 23:35:16:728	WTLEFT(C3:11:EA:D7:53:77)	0.008	0.006	1.052	-5.737	-0.854		-0.89	1.53	-89.25	-80.556	-0.882	7.938	27.6	100
2025-6-24 23:35:16:737	WTRIGHT(D0:74:13:DA:DA:8C)	0.079	1.014	-0.053	-2.441	-2.502	-11.658	2.24	-2.14	-146.99	-55.664	-41.944	82.516	28.3	100
2025-6-24 23:35:16:737	WTRIGHT(D0:74:13:DA:DA:8C)	0.08	0.968	-0.046	-2.136	-4.028	-11.902	2.21	-1.92	-147.06	-55.664	-41.944	82.516	28.3	100
2025-6-24 23:35:16:744	WTLEFT(C3:11:EA:D7:53:77)	-0.023	-0.027	1.047	-7.629	-1.343		-1.02	1.52	-89.26	-80.556	-0.882	7.938	27.6	100
2025-6-24 23:35:16:744	WTLEFT(C3:11:EA:D7:53:77)	-0.033	-0.009	0.945	-7.202	-0.549		-1.15	1.49	-89.28	-80.556	-0.882	7.938	27.6	100
2025-6-24 23:35:16:766	WTRIGHT(D0:74:13:DA:DA:8C)	0.087	1.02	-0.045	-2.075	-4.456	-12.329	2.16	-1.7	-147.13	-55.664	-41.944	82.516	28.3	100
2025-6-24 23:35:16:766	WTRIGHT(D0:74:13:DA:DA:8C)	0.115	0.968	-0.06	-3.357	-4.761	-12.268	2.1	-1.47	-147.22	-55.664	-41.944	82.516	28.3	100
2025-6-24 23:35:16:774	WTLEFT(C3:11:EA:D7:53:77)	0.014	-0.007	0.963	-6.897	-0.183		-1.29	1.49	-89.3	-80.556	-0.882	7.938	27.6	100
2025-6-24 23:35:16:774	WTLEFT(C3:11:EA:D7:53:77)	-0.017	0.039	1.067	-6.836	1.404		-1.41	1.51	-89.32	-80.36	-1.078	8.232	27.6	100
2025-6-24 23:35:16:824	WTRIGHT(D0:74:13:DA:DA:8C)	-0.002	1.01	-0.104	-3.052	-5.371	-14.893	2.04	-1.2	-147.32	-55.664	-41.944	82.516	28.3	100
2025-6-24 23:35:16:825	WTRIGHT(D0:74:13:DA:DA:8C)	0.133	0.992	-0.109	-4.639	-4.333	-16.113	1.98	-0.91	-147.39	-55.664	-41.944	82.516	28.3	100
2025-6-24 23:35:16:834	WTLEFT(C3:11:EA:D7:53:77)	-0.002	-0.012	1.047	-8.667	0.183	0.061	-1.54	1.53	-89.34	-80.36	-1.078	8.232	27.6	100
2025-6-24 23:35:16:834	WTLEFT(C3:11:EA:D7:53:77)	-0.016	-0.038	1.096	-10.986	2.869	-0.183	-1.72	1.57	-89.35	-80.36	-1.078	8.232	27.6	100
2025-6-24 23:35:16:856	WTRIGHT(D0:74:13:DA:DA:8C)	0.108	0.972	-0.076	-3.906	-3.845	-18.799	1.91	-0.59	-147.45	-54.978	-40.278	82.124	28.3	100
2025-6-24 23:35:16:856	WTRIGHT(D0:74:13:DA:DA:8C)	0.081	0.986	-0.077	-4.333	-2.625	-22.034	1.84	-0.2	-147.51	-54.978	-40.278	82.124	28.3	100
2025-6-24 23:35:16:867	WTLEFT(C3:11:EA:D7:53:77)	-0.011	0.016	1.036	-13.428	2.747	-0.061	-1.96	1.62	-89.37	-80.36	-1.078	8.232	27.6	100
2025-6-24 23:35:16:867	WTLEFT(C3:11:EA:D7:53:77)	-0.004	0.003	1.158	-20.996	2.502	-0.122	-2.3	1.68	-89.39	-80.36	-1.078	8.232	27.6	100
2025-6-24 23:35:16:883	WTRIGHT(D0:74:13:DA:DA:8C)	0.044	1.003	-0.071	-5.188	-1.282	-25.085	1.75	0.23	-147.52	-54.978	-40.278	82.124	28.3	100
2025-6-24 23:35:16:884	WTRIGHT(D0:74:13:DA:DA:8C)	0.115	1.001	-0.031	-5.066	-1.221	-25.757	1.65	0.7	-147.52	-54.978	-40.278	82.124	28.3	100
2025-6-24 23:35:16:896	WTLEFT(C3:11:EA:D7:53:77)	-0.043	-0.048	1.054	-24.658	0.793	0.061	-2.75	1.71	-89.41	-80.36	-1.078	8.232	27.6	100
2025-6-24 23:35:16:896	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.021	1.004	-26.184		-0.122	-3.24	1.71	-89.42	-80.36	-1.078	8.232	27.6	100
2025-6-24 23:35:16:944	WTRIGHT(D0:74:13:DA:DA:8C)	0.144	1.006	-0.014	-6.165	-0.671	-28.564	1.55	1.2	-147.51	-54.978	-40.278	82.124	28.3	100
2025-6-24 23:35:16:945	WTRIGHT(D0:74:13:DA:DA:8C)	0.056	1.026	-0.08	-7.202	-0.671	-33.447	1.43	1.77	-147.5	-54.978	-40.278	82.124	28.3	100
2025-6-24 23:35:16:961	WTLEFT(C3:11:EA:D7:53:77)	-0.025	-0.03	1.076	-29.419	1.587	0.122	-3.76	1.74	-89.45	-80.36	-1.078	8.232	27.6	100
